Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,predicted_label
JfVOs4VSpmA,Ugxwc9gfLrhF-Nc0lWJ4AaABAg,2023-06-26T17:20:33Z,2023-06-26T17:20:33Z,0,Once in lifetime experience to watch this movie in theatre's that I missed I'm never gonna forgive myself for that.,1
JfVOs4VSpmA,UgyeOkO17dCAXEgQqo54AaABAg,2023-06-25T18:07:31Z,2023-06-25T18:07:31Z,0,"Overrated movie in my opinion, This movie isn’t going to age very well.",1
JfVOs4VSpmA,UgwhpQgCgg46z1IaCbB4AaABAg,2023-06-25T13:03:58Z,2023-06-25T13:03:58Z,0,这是电影非常有意义的价值，人生有些无法重来,1
JfVOs4VSpmA,UgxuU2vxbeoBdp0NZed4AaABAg,2023-06-24T17:59:57Z,2023-06-24T17:59:57Z,1,Un año de la película que nos dio más manija que nunca,1
JfVOs4VSpmA,UgwlWEi8lhHpwVZjm2l4AaABAg,2023-06-23T15:23:49Z,2023-06-23T15:23:49Z,2,"Wait did guys not notice something, in the scene where Tom/Peter charges at electro, lizard, and sandman, electro and sandman seem to not go after Pete but at something or someone else, 2 other people that are helping Tom/Peter fight them, Tobey and Andrew.",1
JfVOs4VSpmA,Ugz1SVEzHudbfs4qWhZ4AaABAg,2023-06-23T01:18:54Z,2023-06-23T01:18:54Z,0,Canon event,1
JfVOs4VSpmA,Ugzm0eL0dzcHWDdz_SZ4AaABAg,2023-06-22T07:54:49Z,2023-06-22T07:54:49Z,0,I’m still hype when I see the trailer😂,1
JfVOs4VSpmA,UgwMDdlnPvDGJ_OH1yN4AaABAg,2023-06-21T07:48:22Z,2023-06-21T07:49:34Z,2,"I still shed tears of emotion, watching this trailer",1
JfVOs4VSpmA,UgzUigytqJ_dVkP3mRh4AaABAg,2023-06-21T02:09:27Z,2023-06-21T02:35:25Z,1,"Spider-Boy...ir Spider-Teen is more apopro. And how could they have a middle-aged vllian fighting a teen, tryna kill him?",1
JfVOs4VSpmA,UgwkXKjImml-fhp06OF4AaABAg,2023-06-20T04:04:55Z,2023-06-20T04:04:55Z,0,"When this trailer first dropped, I remember how hyped everyone got when the ""Hello Peter"" happened, the theater i was in went nuts",1
JfVOs4VSpmA,UgzqdUCtkwGSz1iq8y94AaABAg,2023-06-19T18:55:22Z,2023-06-19T18:55:22Z,0,"Don't, it's a canon event",1
JfVOs4VSpmA,UgxHr2HlD5wXN0cQ89J4AaABAg,2023-06-19T11:38:20Z,2023-06-19T11:38:20Z,0,"come to think of it , mcu peter tried to interfere with a canonical event first before miles",1
JfVOs4VSpmA,UgzFWpZo5Vhko3k9lZJ4AaABAg,2023-06-19T01:16:24Z,2023-06-19T01:16:24Z,2,June 2023. I got Nostalgia dude,1
JfVOs4VSpmA,UgyGuiM34CejUS3qdTJ4AaABAg,2023-06-17T16:19:48Z,2023-06-17T16:20:16Z,1,They insult Spider man too much by making three different person,0
JfVOs4VSpmA,UgyGgAy8wo5Au-IytkR4AaABAg,2023-06-16T18:50:42Z,2023-06-16T18:50:42Z,1,"The movie was the best, ngl. Thank god a Spider-Man 4 is coming.",1
JfVOs4VSpmA,UgzFq2SzRY7PakrfomZ4AaABAg,2023-06-16T15:57:48Z,2023-06-16T15:57:48Z,0,You are great Sony Pictures Entertainment,1
JfVOs4VSpmA,Ugy5ChN8uAe4VkpwxIt4AaABAg,2023-06-15T22:15:32Z,2023-06-15T22:15:32Z,1,"i re watched today and Strange said ""scooby doo this shit"" it felt so weird i had to check it, i knew he said crap somewhere.",1
JfVOs4VSpmA,Ugw6CkEjXAMJAUKPMhp4AaABAg,2023-06-14T22:33:06Z,2023-06-14T22:33:14Z,1,Idc what anyone ever says this movie was the biggest event in spiderman history,1
JfVOs4VSpmA,UgwVyZG10eVSM3TYSmN4AaABAg,2023-06-14T20:28:44Z,2023-06-14T20:28:44Z,5,In my opinion a better movie than across the spiderverse,1
JfVOs4VSpmA,UgzXwdRXxBAenNVFHr54AaABAg,2023-06-14T18:57:52Z,2023-06-14T18:57:52Z,4,I wish I could go back and relive the hype for this movie😢😢,1
JfVOs4VSpmA,Ugz5aSmHs1EbMsWk6Xd4AaABAg,2023-06-14T16:32:11Z,2023-06-14T16:32:11Z,2,Can’t believe it’s almost 2 years ago just felt like yesterday I remember getting hyped for this movie,1
JfVOs4VSpmA,UgzF8uD0O193RKNzUPN4AaABAg,2023-06-13T18:55:30Z,2023-06-13T18:55:30Z,1,Best spider man tom holland,0
JfVOs4VSpmA,UgzhE3Ug44eEekkp0i14AaABAg,2023-06-12T07:49:25Z,2023-06-12T07:49:25Z,3,I will never forget how hyped I was after seeing this trailer. I even get chills thinking about it now 🥹,1
JfVOs4VSpmA,UgzeieY6c2LkVMYW-Xx4AaABAg,2023-06-11T23:56:46Z,2023-06-11T23:56:46Z,3,That was his canon event!,1
JfVOs4VSpmA,UgxOhDCNZH2EIpQdQDx4AaABAg,2023-06-11T06:25:17Z,2023-06-11T06:25:27Z,1,This movie. Amazing. An experience. Just… just utterly 🥲 EVERYTHING,1
JfVOs4VSpmA,Ugw2ewMrUDE0EhmXj_p4AaABAg,2023-06-10T16:05:38Z,2023-06-10T16:05:38Z,0,Would love to see Tom and elisabeth s characters together,0
JfVOs4VSpmA,UgxLPicI0oIfoVR-QVR4AaABAg,2023-06-10T11:14:05Z,2023-06-10T11:14:05Z,3,This is the most Legendary movie,1
JfVOs4VSpmA,Ugxol50Xs4wp7Exse6x4AaABAg,2023-06-10T09:18:15Z,2023-06-10T09:18:32Z,0,I’m just wondering why a trex roar from Jurassic park is the sound of a car being smashed at 0:47,1
JfVOs4VSpmA,UgxjoxDGeZkyKoE6OlV4AaABAg,2023-06-10T00:35:55Z,2023-06-10T00:35:55Z,1,"Future generations will never understand the hype we build up waiting for this movie to be released 😭😭,this is by far the greatest movie marvel made",1
JfVOs4VSpmA,Ugzg0gIU7N8ce_FaeZF4AaABAg,2023-06-10T00:34:25Z,2023-06-10T00:34:25Z,1,"I Cried watching this trailer on the ""16th November 2021""..😭😭And the day the movie dropped!!. I Cried about5 times in the cinema , Tears of joy🥰",1
JfVOs4VSpmA,Ugz9IF1_QmikzC1M2uR4AaABAg,2023-06-09T01:18:36Z,2023-06-09T01:18:36Z,1,I wish I could watch this movie for the first time in theaters again,1
JfVOs4VSpmA,Ugw6AfAotLXS2zuA02x4AaABAg,2023-06-08T16:48:37Z,2023-06-08T16:48:37Z,3,This movie was so hype!!! Everyone hoped for Tobey and Andrew and watching this in the movie theater was so much fun!,1
JfVOs4VSpmA,UgyZAQCHugo3i-gukfR4AaABAg,2023-06-08T16:48:27Z,2023-06-08T16:48:27Z,0,This movie was so hype!!! Everyone hoped for Tobey and Andrew and watching this in the movie theater was so much fun!,1
JfVOs4VSpmA,Ugzng6GHsu0V9yo8FRd4AaABAg,2023-06-08T11:10:05Z,2023-06-08T11:10:05Z,0,I think I was more pumped up for this movie then I was 4 endgame or Infinity War,1
JfVOs4VSpmA,UgwMpvWuzYdsQ_Puoep4AaABAg,2023-06-06T18:59:11Z,2023-06-06T18:59:11Z,0,1 year but why this part is not on netflix?,1
JfVOs4VSpmA,UgwpElTzyHqcdpsAv4F4AaABAg,2023-06-06T18:11:18Z,2023-06-06T18:11:18Z,0,2:15 what Dr.Strange and that little nerd did back on Earth 19999.,1
JfVOs4VSpmA,Ugw1q4R6YuxPd4X3Cg54AaABAg,2023-06-06T12:42:02Z,2023-06-06T12:42:02Z,0,"They are so many Tom Holland spider man movies that end with home now I think there will be a ""spider man homeless""movie lol",0
JfVOs4VSpmA,Ugzcfzj169v5w1cS5ip4AaABAg,2023-06-05T23:01:10Z,2023-06-05T23:01:10Z,4,bro was trying to stop a canon event,1
JfVOs4VSpmA,UgwKCixPhHZOR5FOCOl4AaABAg,2023-06-05T05:02:22Z,2023-06-05T05:02:22Z,0,I just can't wait for the next one🎉🎉,1
JfVOs4VSpmA,Ugytoq08hz--fiwwE8N4AaABAg,2023-06-05T03:41:05Z,2023-06-05T03:41:05Z,0,Watchin it even after 2 years gives me goosebumps🙃,1
JfVOs4VSpmA,Ugx0lSXPTo6CcyiUx5F4AaABAg,2023-06-04T19:00:50Z,2023-06-04T19:00:50Z,4,Anybody here after Spider-Man Across The Spider Verse? 2:41,1
JfVOs4VSpmA,UgyDA6XwQ7h_TmWFEwx4AaABAg,2023-06-04T16:05:13Z,2023-06-04T16:08:55Z,0,So let’s do the pros and cons. GF and best friend don’t get into college of their choice. So instead of that? Aunt May dies and the his GF and BF and the world forgets who he is. Bringing back all the old cast members was great idea. But the storyline of casting a spell (while he continues to talk to Dr. Strange) because friends didn’t get into college of their choice and they still would have got into after saved Deans life. That storyline is the worse of ALL the Marvel movies and even some of the DC. 😉.  I thought “Far Away from Home” a lot better Jake Gyllenhaal was great villain even if lil far fetched and few holes.,1
JfVOs4VSpmA,UgzbV8Osr9MNZ__gI4R4AaABAg,2023-06-04T07:26:07Z,2023-06-04T07:26:40Z,3,Garbage film. Into the spiderverse and across the spiderverse is better,1
JfVOs4VSpmA,UgxZxBEUpMkx6g8cjmF4AaABAg,2023-06-03T18:21:52Z,2023-06-03T18:21:52Z,0,Aphelia Ophelia,1
JfVOs4VSpmA,UgyuRmKOUmPXOvzLQQN4AaABAg,2023-06-03T16:19:17Z,2023-06-03T16:19:17Z,0,This cool,1
JfVOs4VSpmA,UgyNSG8vO0XLV6lTfYd4AaABAg,2023-06-03T01:27:50Z,2023-06-03T01:27:50Z,0,No one in the future will understand the hype around this movie,1
JfVOs4VSpmA,UgztwDgo13wGZOSDAJh4AaABAg,2023-06-02T23:00:12Z,2023-06-02T23:00:12Z,2,"One of the worst movies ever, even the cgi is terribile. I'm glad I refuse to see this garbage at the cinema",1
JfVOs4VSpmA,Ugx_7SeF6V7HWw_IKk54AaABAg,2023-06-02T15:07:06Z,2023-06-02T15:07:06Z,3,This movie sucks,1
JfVOs4VSpmA,UgymGbhljAL21S0-4PF4AaABAg,2023-06-02T06:01:06Z,2023-06-02T06:01:06Z,1,"""And don't even get me started on Doctor Strange and that little nerd from Earth 199999"" (Miguel O Hara, Across the Spiderverse)",1
JfVOs4VSpmA,UgyLclCXPApIDj2NKHx4AaABAg,2023-06-01T18:25:49Z,2023-06-01T18:25:49Z,0,Happy birthday Tom Holland🎉,1
JfVOs4VSpmA,UgwOudRPjg7kZEzJvyd4AaABAg,2023-06-01T16:02:25Z,2023-06-01T16:02:25Z,4,Omg all the theories were so fun we thought the craziest shit would happen and it did,1
JfVOs4VSpmA,UgzzoeKr9A04x_8IJuJ4AaABAg,2023-06-01T13:05:58Z,2023-06-01T13:05:58Z,0,For those who don't know:- This movie was the outcome of 20 years of spider man  franchise.,1
JfVOs4VSpmA,UgxV-kBXXOwvVZ6Od2J4AaABAg,2023-06-01T04:39:38Z,2023-06-01T04:39:38Z,0,"When I first seen this trailer, I thought “there’s no way Tom Holland’s Spider-Man is gonna take them all on” then I was like 🤯",1
JfVOs4VSpmA,Ugx3xl1LoqPl5AWdQRR4AaABAg,2023-05-31T23:20:37Z,2023-05-31T23:20:37Z,0,"Esse dia foi foda, saudade do sentimentoss",1
JfVOs4VSpmA,Ugwr05oQVk2PM5VmuA14AaABAg,2023-05-30T23:01:46Z,2023-05-30T23:01:46Z,0,"""COME ON SHOW US. COME ON SHOW US"" HAHAH IFYKYK. HAHA",1
JfVOs4VSpmA,UgzOItNcjs9PW8Bvj0R4AaABAg,2023-05-30T21:12:40Z,2023-05-30T21:12:40Z,1,Poor thinking this for entertainment whole time they putting it right in front of y’all face that they gone open a portal with the pandora box,1
JfVOs4VSpmA,UgyxhIaUsSRiCsDuJF14AaABAg,2023-05-29T09:47:10Z,2023-05-29T09:47:10Z,3,"Turned off half way through, sooooo boring…
Box tick 
Box tick",1
JfVOs4VSpmA,Ugz2bsrCa5PLg8Wa0Rh4AaABAg,2023-05-27T21:33:27Z,2023-05-27T21:33:27Z,3,Let’s be honest this is the best spider man movie all the spider man actors teaming up and all the villains wish venom was in it but gold movie,1
JfVOs4VSpmA,UgwnsQPETTI9jLUX1E14AaABAg,2023-05-26T22:49:01Z,2023-05-26T22:49:01Z,3,2:35 real goosebump,1
