Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,predicted_label
Go8nTmfrQd8,Ugzy-oP4LaC_jN9_LN94AaABAg,2023-06-27T04:39:42Z,2023-06-27T04:39:42Z,0,Этот вариант Sweet Child O' Mine очень крут.,1
Go8nTmfrQd8,UgyTPuK14CcpUD0DfcR4AaABAg,2023-06-23T21:07:26Z,2023-06-23T21:07:26Z,0,iwanmanjah like look thor and love iwan manjah fans Marvel iwan manjah form Malaysia 😎,1
Go8nTmfrQd8,Ugwh6RxcQqqykOnGesh4AaABAg,2023-06-21T20:01:33Z,2023-06-21T20:01:33Z,0,Coming back here just makes me sad considering what we could’ve got,1
Go8nTmfrQd8,UgzYEHYuCkK3MJnrgGB4AaABAg,2023-06-21T18:19:06Z,2023-06-21T18:19:06Z,0,"Taika Tikiki really fck'd up that movie, doesn't he?",1
Go8nTmfrQd8,UgzBcLNQfAiDz0DlhKZ4AaABAg,2023-06-20T06:09:15Z,2023-06-20T06:09:15Z,1,The trailer gave false hopes. Trash movie,1
Go8nTmfrQd8,UgxHrusSVVEBEHOr-yp4AaABAg,2023-06-17T12:02:08Z,2023-06-17T12:02:08Z,1,"So you idiots want to bring an empty costume/prop and change people to see it……….lol. Just go bankrupt already, where out. Who? The fan base. The people who make you money.",1
Go8nTmfrQd8,UgydCqhkix3EBTCyTuR4AaABAg,2023-06-15T00:28:22Z,2023-06-15T00:28:22Z,1,"lightyear was $760.9 million
thor love and thunder was $226.4 million",1
Go8nTmfrQd8,UgzFO2ArUyOhsBK34mR4AaABAg,2023-06-15T00:27:10Z,2023-06-15T00:27:10Z,1,lightyear was better than this movie,1
Go8nTmfrQd8,UgzOh90gwuE3udoSz_h4AaABAg,2023-06-14T23:26:35Z,2023-06-14T23:26:35Z,1,4/10 terrible and stupid,1
Go8nTmfrQd8,UgwvKCWUMz4Rs5dON5J4AaABAg,2023-06-14T23:25:27Z,2023-06-14T23:25:27Z,0,This l  g  b  t kiss movie was banned. And that's stupid.,1
Go8nTmfrQd8,UgxwKJAQLleQ1eA2ga94AaABAg,2023-06-14T23:03:17Z,2023-06-14T23:03:17Z,0,Thor without Donald Blake,1
Go8nTmfrQd8,Ugz78Ii9uO_NbMmPDgN4AaABAg,2023-06-14T22:25:46Z,2023-06-14T22:25:46Z,1,garbage movie,1
Go8nTmfrQd8,UgxUx6I_Sliy6AozFCJ4AaABAg,2023-06-13T19:50:28Z,2023-06-13T19:50:28Z,0,"If I ever see this movie again, it will be because of Jane Foster, because the movie is bad, very bad.",1
Go8nTmfrQd8,UgzRbN133yxQpYVsUvB4AaABAg,2023-06-11T17:21:17Z,2023-06-11T17:21:37Z,0,"Thor: ""Love being a Clown""",1
Go8nTmfrQd8,Ugz1kuqOu3quouUQxmp4AaABAg,2023-06-09T18:28:00Z,2023-06-09T18:28:00Z,0,Was I only one cheering for Gorr.,1
Go8nTmfrQd8,Ugw7gMUiDCV63H0riJl4AaABAg,2023-06-08T20:17:58Z,2023-06-08T20:25:32Z,0,there is no mcu more that it between endgame its over end of the road marvel is gone done dead rip 2000-2010s,1
Go8nTmfrQd8,UgwJGIYwSTJo_Gz0Ggx4AaABAg,2023-06-07T15:17:41Z,2023-06-07T15:17:41Z,6,This movie is trash.,1
Go8nTmfrQd8,Ugxof85ImLEuTqVkuzh4AaABAg,2023-06-07T13:53:45Z,2023-06-07T13:53:45Z,3,Thor “All gods will die “ would have been such a better title . Haven’t seen it though .,1
Go8nTmfrQd8,Ugz7rfq10RLULIpFO3B4AaABAg,2023-06-07T04:48:08Z,2023-06-07T04:48:08Z,1,Ruined his character this this goofy persona. Good job Hollywood.,1
Go8nTmfrQd8,UgyjgdVFSOycdTw2jRh4AaABAg,2023-06-04T12:29:00Z,2023-06-04T12:29:00Z,0,mediocre,1
Go8nTmfrQd8,UgxJC3ePDVl6Fh1O5j14AaABAg,2023-06-03T16:21:28Z,2023-06-03T16:21:46Z,0,This was such a sh*tshow. It wasn’t even just bad…. It was insulting. Thank you for nothing Taika.,1
Go8nTmfrQd8,UgzH_4emdMTlZ7nUcZ14AaABAg,2023-06-02T04:09:08Z,2023-06-02T04:09:08Z,0,I hate this Thor. They really turned him into a clown.,1
Go8nTmfrQd8,UgzxNltv7pDpHZ3xHMt4AaABAg,2023-06-01T06:11:24Z,2023-06-01T06:11:24Z,3,It’s bad! It’s real bad,1
Go8nTmfrQd8,Ugx3B26gGZVeWfoJZep4AaABAg,2023-05-31T19:17:14Z,2023-05-31T19:17:14Z,0,Cringe,1
Go8nTmfrQd8,UgzJnjOef9vBbJLGbF54AaABAg,2023-05-31T05:35:20Z,2023-05-31T05:35:20Z,3,One of the worst movies I have ever seen in my life. The constant cringe edgy dialog trying so hard to be funny was too much. It was pretty much every single line. Christian bale was the only good thing in this movie,1
Go8nTmfrQd8,UgyF3Qyp2h-HFG0O-mt4AaABAg,2023-05-31T01:38:10Z,2023-05-31T01:38:10Z,0,They involved 2 good dceu actors in this film batman and zor el,1
Go8nTmfrQd8,UgwmXcj_VGe-WHXyCMR4AaABAg,2023-05-30T02:56:30Z,2023-05-30T02:56:30Z,3,"Well I made it 14mins into the movie and switched it off…
Absolute bollocks of a movie",1
Go8nTmfrQd8,Ugxt1mkyATWSbaas1Kh4AaABAg,2023-05-29T17:17:45Z,2023-05-29T17:17:45Z,0,"The theme n plot was good but the movie was horrible.Acting poor ,jokes out line with movies n sexuality type just not needed .Kids got other things to worry about far more than their sexuality.",1
Go8nTmfrQd8,UgzJDamy76-R1FPS3TN4AaABAg,2023-05-29T12:35:45Z,2023-05-29T12:35:45Z,0,"""SWEET CHILD O' MINEEE"" 🥳",1
Go8nTmfrQd8,Ugy68PS_bBnMtHi_VYl4AaABAg,2023-05-28T18:24:55Z,2023-05-28T18:24:55Z,0,He is too goofy in this movie. I couldn't finish the movie because of that,1
Go8nTmfrQd8,UgwG5Uzuq4HKWdY3K414AaABAg,2023-05-28T06:06:51Z,2023-05-28T06:06:51Z,0,Patrick Bateman,1
Go8nTmfrQd8,UgwiRUl6n0O2IOH1Tcd4AaABAg,2023-05-24T23:37:44Z,2023-05-24T23:37:44Z,4,Mid. It’s not really good but not really bad either.,1
Go8nTmfrQd8,UgzErB1RthH8KJVc6KZ4AaABAg,2023-05-23T17:18:53Z,2023-05-23T17:18:53Z,0,thor!!,1
Go8nTmfrQd8,UgwdGwM8WEwXwYLPA5N4AaABAg,2023-05-23T06:03:52Z,2023-05-23T06:03:52Z,0,I come back to this from time to time to see what lat could have been,1
Go8nTmfrQd8,Ugzx2-G60dtiaBZu39l4AaABAg,2023-05-23T04:24:58Z,2023-05-23T04:24:58Z,1,Worst movie 😢😢seems like director was drunk throughout the film comedy at its cringe such a back drop for such a powerful n most lovable character thor❤😢,1
Go8nTmfrQd8,Ugy3N8EEGFOzlqosB_p4AaABAg,2023-05-22T04:21:48Z,2023-05-22T04:21:48Z,2,Why is everyone hating the movie? It was actually good,1
Go8nTmfrQd8,UgwxgQY02TZqerRsJdd4AaABAg,2023-05-22T00:32:19Z,2023-05-22T00:32:19Z,5,why was this movie made? Thor is not a comedian.,1
Go8nTmfrQd8,UgwInW_EC9CqxpVT81J4AaABAg,2023-05-21T22:43:47Z,2023-05-21T22:43:47Z,2,This is severely underrated and overhated,1
Go8nTmfrQd8,Ugw8FXNUINNxgEnZe4l4AaABAg,2023-05-21T21:07:57Z,2023-05-21T21:07:57Z,1,The first time a trailer was way better than the movie,1
Go8nTmfrQd8,UgyM5nzSkWU5flXh-Cp4AaABAg,2023-05-20T02:14:51Z,2023-05-20T02:14:51Z,0,Eyes?,1
Go8nTmfrQd8,UgxUI1I8bJO5CWqap8V4AaABAg,2023-05-19T06:19:21Z,2023-05-19T06:19:21Z,0,"Como que el pelón que obtuvo su venganza no es el prota de la película, vengo de tik tok y me siento muy decepcionado.",1
Go8nTmfrQd8,Ugxz5mAmfSzbsdjdo5t4AaABAg,2023-05-19T00:00:56Z,2023-05-19T00:00:56Z,0,I think the problem is marvel giving Taika Waititi to much creative freedom.,1
Go8nTmfrQd8,Ugzmc4VMgGqiDnrfIyJ4AaABAg,2023-05-16T02:22:48Z,2023-05-16T02:22:48Z,0,2:04,1
Go8nTmfrQd8,UgyptaxINLzPLwNnyh14AaABAg,2023-05-15T20:49:56Z,2023-05-15T20:49:56Z,0,smoking groot and keneth branagh ego trip movie,1
Go8nTmfrQd8,UgwWO9CcevcMcRAAlmF4AaABAg,2023-05-15T15:59:01Z,2023-05-15T15:59:01Z,4,Thor love and thunder is worst Marvel movie,1
Go8nTmfrQd8,UgxoQIA_I62oPSApvmB4AaABAg,2023-05-15T05:33:39Z,2023-05-15T05:33:39Z,2,This movie was dookie.💩💩💩,1
