Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,predicted_label
1Q8fG0TtVAY,UgwzHu9dD3uOEIm1CEJ4AaABAg,2023-06-18T01:33:14Z,2023-06-18T01:33:14Z,0,please comment if you like wonder woman,0
1Q8fG0TtVAY,UgyI5RJk74R-NVI047h4AaABAg,2023-06-14T02:42:20Z,2023-06-14T02:42:20Z,1,the road to flash,1
1Q8fG0TtVAY,Ugw4_4-xBFiiwo9YEgp4AaABAg,2023-06-08T04:35:00Z,2023-06-08T04:35:00Z,0,Dope film,1
1Q8fG0TtVAY,Ugy8BI3v-I-rU_0MQlh4AaABAg,2023-06-03T01:43:28Z,2023-06-03T01:43:28Z,1,"Happy 6th Anniversary DC'S ""WONDER WOMAN"" (JUNE 2, 2017)!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1
1Q8fG0TtVAY,UgxXY2ltwB02NKsM36d4AaABAg,2023-05-30T09:26:04Z,2023-05-30T09:26:04Z,0,Aku cinta kamu gal gadot❤,1
1Q8fG0TtVAY,UgwMd4DybiBvaieDt3Z4AaABAg,2023-05-28T11:55:48Z,2023-05-28T11:55:48Z,1,MISS SIGNED 14/12/1984.,1
1Q8fG0TtVAY,UgzpB7xSnco5AikVN2F4AaABAg,2023-05-20T18:31:15Z,2023-05-20T18:31:15Z,2,2023 🇱🇰,1
1Q8fG0TtVAY,UgxlXQzMZGLwmH3OLCF4AaABAg,2023-05-17T03:13:47Z,2023-05-17T03:13:47Z,0,cool,1
1Q8fG0TtVAY,UgwQAwMFVvpZ8_XhNM94AaABAg,2023-05-10T03:52:03Z,2023-05-10T03:52:03Z,0,Shame on me I have this movie on Blu-ray and never watched it... I am this weekend,1
1Q8fG0TtVAY,Ugxxjv8J4AkBgaSCGm14AaABAg,2023-05-01T05:29:50Z,2023-05-01T05:29:50Z,0,Happy birthday gal gadot,1
1Q8fG0TtVAY,Ugxr_jxO4p75O73alzZ4AaABAg,2023-04-30T18:55:04Z,2023-04-30T18:55:04Z,0,Love wonder woman,1
1Q8fG0TtVAY,Ugy1ypKuEKINsRWm7W54AaABAg,2023-04-21T22:52:15Z,2023-04-21T22:52:15Z,1,"Best DC movie ever for me, I got Chills Watching.
Bring back our Super Heroes please.",1
1Q8fG0TtVAY,UgxzX7ajYM0tDT5aVaF4AaABAg,2023-04-20T15:05:16Z,2023-04-20T15:05:16Z,1,Never ceases to amaze me to what great lengths the Hollywood goes to portray the Germans as villains.,1
1Q8fG0TtVAY,Ugxt_S9E8tVAJt6Ytst4AaABAg,2023-04-20T00:34:13Z,2023-04-20T00:34:13Z,0,GitHub Copilot brought me here LOL,1
1Q8fG0TtVAY,UgxCFX7QX1DV_er4NkB4AaABAg,2023-04-14T02:06:38Z,2023-04-14T02:06:38Z,0,"Wonder Woman (2017): Masterpiece
Wonder Woman 1984: Dogshit",1
1Q8fG0TtVAY,UgxaYFXV50gRO3p81Gl4AaABAg,2023-04-13T13:29:58Z,2023-04-13T13:30:26Z,0,"I have several questions for Patty Jenkins.

1.) Have you ever read a Star Wars Rogue Squadron Book or Comic Book?

2.) Do you understand the significants of your answer to question 1?

3.) How many aviation related book, magazines, guides and misc knickknacks do you have in your home or place of work?",1
1Q8fG0TtVAY,UgwjTzYxQ6Hd5aWMeF14AaABAg,2023-04-11T20:57:33Z,2023-04-11T20:57:33Z,1,I’m not into superhero movies but this will always be one of the few exceptions I have,1
1Q8fG0TtVAY,Ugz13MEM3RlfIL4Tvpl4AaABAg,2023-04-08T04:06:35Z,2023-04-08T04:06:35Z,1,❤,1
1Q8fG0TtVAY,Ugwri2R1gEApxnk57hh4AaABAg,2023-03-26T23:06:26Z,2023-03-26T23:06:26Z,0,😇🇧🇷,1
1Q8fG0TtVAY,UgyYg6W_zb6TOsmg6C54AaABAg,2023-03-22T23:53:04Z,2023-03-22T23:53:04Z,0,"My family used to watch the original Wonder Woman and Aquaman as, kids..",1
1Q8fG0TtVAY,Ugw-rDZ6oGCupphlXFt4AaABAg,2023-03-19T05:54:46Z,2023-03-19T05:54:46Z,0,♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥,1
1Q8fG0TtVAY,UgwjCSdOmipfYJGXdE54AaABAg,2023-03-16T01:11:53Z,2023-03-16T01:11:53Z,0,best female superhero movie,0
1Q8fG0TtVAY,UgyyaSXhqkt1fMFsyWJ4AaABAg,2023-03-15T08:13:49Z,2023-03-15T08:36:08Z,1,"DC Trinity >>>> Whole Marvel
Plus listen at Theme and BGM
1:30 😲😲😲😲😲😲😲",1
1Q8fG0TtVAY,Ugwmfnb5zMt9z3wbMnV4AaABAg,2023-03-13T18:13:27Z,2023-03-13T18:13:27Z,0,Forzas Gal Gadots 😘,1
1Q8fG0TtVAY,UgzPyli1fzQmYoxSHiJ4AaABAg,2023-03-07T11:55:08Z,2023-03-07T11:55:08Z,1,why this movie is not dubbed in hindi,1
1Q8fG0TtVAY,UgxIx5CjezzMJZQmwX14AaABAg,2023-03-03T00:21:33Z,2023-03-03T00:21:33Z,0,Nora my grandmother. One of the strongest women in world history..,1
1Q8fG0TtVAY,UgwwJi-3ilPcefk0wtd4AaABAg,2023-02-28T07:38:12Z,2023-02-28T07:38:12Z,0,Forzas 🇮🇱,1
1Q8fG0TtVAY,Ugy1Iiz8efW-vfW59zx4AaABAg,2023-02-22T05:07:06Z,2023-02-22T05:07:06Z,0,what couldve been,1
1Q8fG0TtVAY,UgxpyODawrK6bQUbEOZ4AaABAg,2023-02-16T08:53:07Z,2023-02-16T08:53:07Z,0,Ares is powerful,1
1Q8fG0TtVAY,Ugw8WkthLMuLmV3CQAl4AaABAg,2023-02-15T02:50:07Z,2023-02-15T02:50:07Z,0,working toward flash,1
1Q8fG0TtVAY,Ugxd1bqfHnfVstERVmp4AaABAg,2023-02-09T22:33:14Z,2023-02-09T22:33:14Z,0,"when the trailer first came out, i thought Danny Huston is portraying an older version of the character of Chris Pine because they look very similar. Danny Huston looks like an older version of Chris pine. So I thought the movie was going to be about Diana learning about humanity first hand by trusting Chris Pine who later became a bad person.",1
1Q8fG0TtVAY,Ugx-wtU3hCuXxYP_C8V4AaABAg,2023-02-01T18:43:16Z,2023-02-01T18:43:16Z,0,horseshit,1
1Q8fG0TtVAY,UgwlVq3yUGo9t-vwuR94AaABAg,2023-01-26T14:43:33Z,2023-01-26T14:43:33Z,0,Vs octopus,1
1Q8fG0TtVAY,UgwvnTX66vUNSn7Kh954AaABAg,2023-01-22T05:05:53Z,2023-01-22T05:05:53Z,1,Best part 2:04,1
1Q8fG0TtVAY,UgxEkUZAyZxCJZOFYwJ4AaABAg,2023-01-20T12:55:16Z,2023-01-20T12:55:16Z,2,I love her theme 🙅🏽‍♀️,1
1Q8fG0TtVAY,Ugyk_zr07MQ5pGCgcER4AaABAg,2023-01-19T20:35:11Z,2023-01-19T20:35:11Z,1,It's been 6 YEARS already???,1
1Q8fG0TtVAY,UgyYTPhun1QCiOc30Ip4AaABAg,2023-01-17T01:28:14Z,2023-01-17T01:28:14Z,0,Forzas Gal Gadots😘❤️............,1
1Q8fG0TtVAY,UgxEyCTCrO0M5mww-0J4AaABAg,2023-01-02T00:10:23Z,2023-01-02T00:10:23Z,0,Happy NEW YEAR !!,1
1Q8fG0TtVAY,Ugyp78W1jGLqU6_nRvV4AaABAg,2022-12-30T11:13:28Z,2022-12-30T11:13:28Z,0,This movie had a female Director. Of the first Super Human movie block buster.. Women dominated the theater's for Wonder Woman..,0
