Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,predicted_label
zAPifwlWBP0,UgzQ05LccfNbwbZGz8R4AaABAg,2023-06-26T23:48:09Z,2023-06-26T23:48:09Z,1,لااطيق الانتضار 👏😍,1
zAPifwlWBP0,UgyNft91M2nPk0KtWcp4AaABAg,2023-06-26T17:55:46Z,2023-06-26T17:55:46Z,0,"I hope they show Penguin in his younger years, before the events of The Batman took place.",1
zAPifwlWBP0,UgxHDK4l36CwxzbJiPJ4AaABAg,2023-06-26T06:01:20Z,2023-06-26T06:01:20Z,0,Looks amazing.,1
zAPifwlWBP0,UgyE5ck7zcJpCrxUeWd4AaABAg,2023-06-24T05:05:01Z,2023-06-24T05:05:01Z,0,"To many movies about comic books villains and hero’s focus on the the superheroes and the super villains, but here’s a show that finally shows the criminals of Gotham! I hope they bring in more of the mafia families and Roman Sionis into the series!",1
zAPifwlWBP0,UgwEVrC1_eWBErIb45V4AaABAg,2023-06-23T15:32:43Z,2023-06-23T15:32:43Z,0,Bro this was insane. Can't wait for the full trailer,1
zAPifwlWBP0,UgwR1lLLy5__s9L6eS94AaABAg,2023-06-23T01:47:19Z,2023-06-23T01:47:19Z,1,انة تحفة فنية خالدة 👌👏,1
zAPifwlWBP0,UgzuohJltIba1gk0zhR4AaABAg,2023-06-23T01:46:54Z,2023-06-23T01:46:54Z,1,لااطيق الانتضار,1
zAPifwlWBP0,Ugzvc_Ce_xCYpgZ0chN4AaABAg,2023-06-22T13:04:18Z,2023-06-22T13:04:18Z,0,"danny devito got taller, I see",1
zAPifwlWBP0,Ugyoww3UIM7jUUQUaPB4AaABAg,2023-06-21T15:50:28Z,2023-06-21T15:50:28Z,0,"Yeah, Michael Kelly is coming for you.",1
zAPifwlWBP0,Ugz5YKdJknXafD3n7P54AaABAg,2023-06-21T11:33:47Z,2023-06-21T11:33:47Z,0,Am so going to love this.,1
zAPifwlWBP0,UgwmNnV7_4SS_P_drr94AaABAg,2023-06-20T08:09:47Z,2023-06-20T08:09:47Z,0,Lets freaking go! Giving me serious Soprano's / Godfather vibes (if it was set in Gotham)! What a treat for us Batman fans!,1
zAPifwlWBP0,UgwXQggujWS7fESwLDR4AaABAg,2023-06-17T00:28:56Z,2023-06-17T00:28:56Z,0,It sucks this got scrapped because of the writers strike,1
zAPifwlWBP0,Ugxd4IRqNC1OEpPAL8R4AaABAg,2023-06-16T12:08:57Z,2023-06-16T12:08:57Z,0,"If WB keeps this type of class in every DC movie, I'm damn sure... the day is not far when everyone will praise DC.",1
zAPifwlWBP0,Ugz07xI_sxbmrWCs0Ep4AaABAg,2023-06-16T00:01:48Z,2023-06-16T00:01:48Z,0,IVE WANTES THIS EVER SINCE I FINISHED WATCHING GOTHAM,1
zAPifwlWBP0,Ugz2FJZxwDzjl854HVJ4AaABAg,2023-06-13T04:19:02Z,2023-06-13T04:19:29Z,1,0:47 to 0:49,1
zAPifwlWBP0,UgxCcS4v6g1p4zvxctJ4AaABAg,2023-06-13T04:18:45Z,2023-06-13T04:18:45Z,1,I wonder if Catwoman return to The Penguin series,1
zAPifwlWBP0,UgyBwR0uWhKpQ4JP8WV4AaABAg,2023-06-13T04:18:14Z,2023-06-13T04:18:14Z,1,Living well is the best revenge,1
zAPifwlWBP0,UgwpsBfuy3Ok6Q3B3ap4AaABAg,2023-06-13T04:08:58Z,2023-06-13T04:08:58Z,1,0:45 Sounds like another Penguin from Gotham who was Robin Lord Taylor,1
zAPifwlWBP0,Ugwg-EaBWweo-Pw44nd4AaABAg,2023-06-13T04:08:29Z,2023-06-13T04:08:29Z,1,"0:32 Woah, Oui, HEY Hey hey",1
zAPifwlWBP0,Ugy3HGt3TzQWsSAwSod4AaABAg,2023-06-11T01:00:31Z,2023-06-11T01:00:31Z,0,I’m hoping they’ll put Maronis character into this as like penguins main antagonist or something like that,1
zAPifwlWBP0,Ugw2QmiURopO25g6Oix4AaABAg,2023-06-10T02:25:52Z,2023-06-10T02:25:52Z,0,at :35 seconds you can see the cameras and the boom and lights.,1
zAPifwlWBP0,UgyoaeMIg9lMpqlL76N4AaABAg,2023-06-06T20:11:19Z,2023-06-06T20:11:19Z,0,"Can't wait for this one!
I loved him in the Batman",1
zAPifwlWBP0,UgwrJ66JUC2MTnYcu-p4AaABAg,2023-06-06T09:11:14Z,2023-06-06T09:14:17Z,0,"Colin Farrell as penguin gives me James Gandolfini as Tony Soprano vibes, just way more sadistic and villain-like",1
zAPifwlWBP0,UgwuNhe96IfOSXpKwr54AaABAg,2023-06-05T18:23:46Z,2023-06-05T18:23:46Z,0,Not my Penguin.,1
zAPifwlWBP0,Ugy5mUYhpMOVUNT9L_Z4AaABAg,2023-06-05T14:44:55Z,2023-06-05T14:44:55Z,0,I gotta say this looks really good but I really wish we were getting a penguin movie instead of a series.,1
zAPifwlWBP0,Ugw4uP5e7bc3gv3g0NN4AaABAg,2023-06-03T01:47:58Z,2023-06-03T01:47:58Z,1,"It looks really good, but why not get a perfectly talented actor, there are tons and tons, who looks more like this instead of making Colin Farrell sit 8 hours in makeup every fricken day of shooting? That’s bats.",1
zAPifwlWBP0,UgwL0MrKGVIU-KXUQL14AaABAg,2023-06-02T13:33:49Z,2023-06-02T13:33:49Z,0,I cannot wait,1
zAPifwlWBP0,UgxEFioYZJuJT4kQH3Z4AaABAg,2023-06-02T01:35:38Z,2023-06-02T01:35:38Z,0,Wasn’t the penguine british?,1
