Video ID,Comment,Comment ID,Published At,Updated At,Likes
6ZfuNTqbHE8,Avengers endgame must be release  in this year,UgwVsrrD5iPb2qUBWWp4AaABAg,2023-06-19T04:31:46Z,2023-06-19T04:31:46Z,0
6ZfuNTqbHE8,Mcu those days...,Ugzg6l8JbKaFBundqOl4AaABAg,2023-06-19T03:28:58Z,2023-06-19T03:28:58Z,1
6ZfuNTqbHE8,"I remember when I first watched this trailer in like December of 2017. I can’t believe it’s been almost 6 years, time flies.",UgwbZdqdiR9veo2bVh54AaABAg,2023-06-19T03:25:44Z,2023-06-19T03:25:44Z,0
6ZfuNTqbHE8,Imagine if YRF make such kind of a Pan Indian movie!!!!,UgxW0fPy0SkDyOK__at4AaABAg,2023-06-18T12:46:07Z,2023-06-18T12:46:07Z,1
6ZfuNTqbHE8,I was eagerly waiting for hulk in theatre 😢 but this trailer deceived me.,Ugyym1orxOO4UIAg95N4AaABAg,2023-06-18T08:33:53Z,2023-06-18T08:33:53Z,0
6ZfuNTqbHE8,"I watched this in the theater with my big sister. We’re in our 20s, but we are close and we always see the “big” movies that release in theaters. We were both blown away & I remember us being so upset about being left on a cliffhanger. We saw Endgame together as well and I cried at the end. Thank you Marvel for everything.",UgxtMNdcSVMgY980NXZ4AaABAg,2023-06-18T06:51:19Z,2023-06-18T06:51:19Z,1
6ZfuNTqbHE8,I see hulk there but in the movie I don't see him 😅,UgwDRIKH-GSIJ9P6kL54AaABAg,2023-06-18T03:52:04Z,2023-06-18T03:52:04Z,1
6ZfuNTqbHE8,Marvels never reaching this level again,UgyjjXSFpVP8RH02QKx4AaABAg,2023-06-18T01:20:27Z,2023-06-18T01:20:27Z,0
6ZfuNTqbHE8,"Good memories of what was,....before Disney destroyed it with ""phase 4"".
Here's hope to the annihilation of ESG, the people behind it, and anything that would try to take it's place.",Ugyfit-cTKxbbRehfFB4AaABAg,2023-06-17T16:36:43Z,2023-06-17T16:36:43Z,0
6ZfuNTqbHE8,2023 anyone,Ugzu6Zhi4GfyMk3X0vZ4AaABAg,2023-06-17T05:19:58Z,2023-06-17T05:19:58Z,0
6ZfuNTqbHE8,"I was thinking about Thanos' plan and realized he could have gotten away with *everything* if I stead of just erasing 1/2 of the population, he rewrote reality to where 1/2 the population never existed. No one would have stopped him because no one knew anyone was gone.",UgybOMQGp4z0USfWYyt4AaABAg,2023-06-17T02:08:28Z,2023-06-17T02:08:28Z,0
6ZfuNTqbHE8,One of the few times a movie lived up to the trailer.,Ugw6xDPtCWDen9RNCwZ4AaABAg,2023-06-17T00:34:16Z,2023-06-17T00:34:16Z,1
6ZfuNTqbHE8,Why hulk trailer he in first start he lost from thanos,Ugytby51Va23Z0IhrWh4AaABAg,2023-06-17T00:24:25Z,2023-06-17T00:24:25Z,0
6ZfuNTqbHE8,Endgame is better,UgyiEQ-3P4ehC97VHJJ4AaABAg,2023-06-17T00:24:00Z,2023-06-17T00:24:00Z,0
6ZfuNTqbHE8,How did we go from this to she-hulk and ms marvel? Please someone explain 😢,Ugxt9GcWj4kw1cliqJ94AaABAg,2023-06-16T22:35:51Z,2023-06-16T22:35:51Z,0
6ZfuNTqbHE8,1:07,Ugw_IDLjY_qxQCGiTG14AaABAg,2023-06-16T20:24:16Z,2023-06-16T20:24:16Z,0
6ZfuNTqbHE8,MARVEL,Ugw0Jrtz4Tk1fKGIdQJ4AaABAg,2023-06-16T17:13:34Z,2023-06-16T17:13:34Z,0
6ZfuNTqbHE8,Again 😍,UgxDNhxDArw2zm-_B3N4AaABAg,2023-06-16T16:06:26Z,2023-06-16T16:06:26Z,0
6ZfuNTqbHE8,You are great Marvel,UgxC0R5cGmhmabMhysF4AaABAg,2023-06-16T15:51:59Z,2023-06-16T15:51:59Z,0
6ZfuNTqbHE8,"sad but true: i just got emotional seeing this trailer, reminded me of how powerful the MCU was back then. im literally in tears, no movie trailer has ever felt so real 😭❤️",Ugy4p5fkoYvcpneGjjp4AaABAg,2023-06-16T14:16:37Z,2023-06-16T14:16:37Z,0
6ZfuNTqbHE8,The slow motion shot at 2:00 still gives me chills. Great trailer and movie,UgyNZMZSFHjFeJJYJn14AaABAg,2023-06-16T10:40:38Z,2023-06-16T10:40:38Z,0
6ZfuNTqbHE8,Trailer still bangs,UgxR2rRafqHUnkgvHAV4AaABAg,2023-06-16T08:20:07Z,2023-06-16T08:20:07Z,0
6ZfuNTqbHE8,Peak MCU,UgzqB2ACKQRwppAZDrh4AaABAg,2023-06-16T00:30:19Z,2023-06-16T00:30:19Z,2
6ZfuNTqbHE8,Hype is still up and goes day by day everytime I watch this trailer it's give goosebumps 😍,Ugw581vKJNBKUDAlBSp4AaABAg,2023-06-16T00:13:24Z,2023-06-16T00:13:24Z,2
6ZfuNTqbHE8,I was hooked the day this trailer was released.,UgyoC8Xo4Mqh2eZraIZ4AaABAg,2023-06-15T13:33:32Z,2023-06-15T13:33:32Z,0
6ZfuNTqbHE8,I came here to tell everyone endgame is not the best avenger movie 😊,UgxE0abD00JPPIWtKKN4AaABAg,2023-06-15T09:47:15Z,2023-06-15T09:47:15Z,3
6ZfuNTqbHE8,Abe infinity war me hulk kya kr rha he 😂😂,UgwEe2Xg95Dy_UY2VVZ4AaABAg,2023-06-15T08:42:28Z,2023-06-15T08:42:28Z,0
6ZfuNTqbHE8,This is sad I was 6 when this released,UgwyqEGyrAKKa26sUJV4AaABAg,2023-06-15T07:35:59Z,2023-06-15T07:35:59Z,0
6ZfuNTqbHE8,For russian this beautiful!),Ugz50IwPssYFrPZU0tN4AaABAg,2023-06-15T06:55:54Z,2023-06-15T06:55:54Z,0
6ZfuNTqbHE8,5 years later...still feel the same 😍❤,UgySrusSp7vvHi1M4Ax4AaABAg,2023-06-15T03:28:08Z,2023-06-15T03:28:08Z,3
6ZfuNTqbHE8,This was a Big moment in human history,UgzRqEKc0gV4-Qu1mjx4AaABAg,2023-06-15T03:11:22Z,2023-06-15T03:11:22Z,0
6ZfuNTqbHE8,The background music reminds me of the good old days of 2018. 😌,Ugy5Bo10moBh6ClJSYN4AaABAg,2023-06-15T01:58:58Z,2023-06-15T01:58:58Z,1
6ZfuNTqbHE8,Yes,Ugyh4XWG3uXi-05wlH94AaABAg,2023-06-14T19:44:44Z,2023-06-14T19:44:44Z,1
6ZfuNTqbHE8,wo bhi kya din the mcu.. 🤩🤩,Ugx4uYlJbXyVAt4suPJ4AaABAg,2023-06-14T18:39:37Z,2023-06-14T18:39:37Z,0
6ZfuNTqbHE8,True Bousou Turboness; appropriate response to the Doku Boubou no Jutsu,Ugz8xWpsYuR72JpQQod4AaABAg,2023-06-14T16:51:47Z,2023-06-14T16:51:47Z,0
6ZfuNTqbHE8,The best trailer,UgxJvr58ccnw4d1Q5AJ4AaABAg,2023-06-14T12:34:05Z,2023-06-14T12:34:05Z,0
6ZfuNTqbHE8,"Ahhh....'member when you were excited to see a Marvel movie?

Yeahhh....I 'member...",Ugxo7k9AW8_OJFf7Nzt4AaABAg,2023-06-14T10:21:39Z,2023-06-14T10:21:39Z,0
6ZfuNTqbHE8,It's a movie that goes against my common sense that heroes always win.,UgwucRHpZpLifaLp6OF4AaABAg,2023-06-14T10:08:05Z,2023-06-14T10:08:05Z,0
6ZfuNTqbHE8,When Does This Realese It Looks SO GOOD,UgxCHVFvX2cSJyg47KJ4AaABAg,2023-06-14T06:44:54Z,2023-06-14T06:44:54Z,0
6ZfuNTqbHE8,Who's watching in 2023 🙄,Ugykd1DBo0bEvL149kJ4AaABAg,2023-06-14T05:45:45Z,2023-06-14T05:45:45Z,3
6ZfuNTqbHE8,Time flies since i watched 5 years ago❤,Ugwr41E5_5jfL-5oW-x4AaABAg,2023-06-13T21:27:49Z,2023-06-13T21:27:49Z,2
6ZfuNTqbHE8,Some of the greatest goosebumps ive ever felt,Ugw8VXF35YTdoC-jcQZ4AaABAg,2023-06-13T19:45:55Z,2023-06-13T19:45:55Z,3
6ZfuNTqbHE8,Still getting chills😢,UgwW2C8VTNg282cM1Ft4AaABAg,2023-06-12T23:29:25Z,2023-06-12T23:29:25Z,9
6ZfuNTqbHE8,Trailer me pich Hulk bhaag Raha h or movie me Bruce Hulk bna hi nhi,Ugy7Zb2SHJN0gDz1utl4AaABAg,2023-06-12T18:00:52Z,2023-06-12T18:00:52Z,2
6ZfuNTqbHE8,5 years later and it’s still a banger,Ugy9Oh0rdlGeZXZq_9B4AaABAg,2023-06-12T14:26:37Z,2023-06-12T14:26:37Z,2
6ZfuNTqbHE8,If you are an idiot asking why Hulk is in this trailer then here is the answer: Marvel wants to make you think that there's Hulk in this movie with thier CGI magic,UgzSTvSc2fRfSaUzHV14AaABAg,2023-06-12T06:18:09Z,2023-06-12T06:18:09Z,2
6ZfuNTqbHE8,Tony Stark is so hot.,UgyAW0pqfReqk4ECtK14AaABAg,2023-06-12T05:13:20Z,2023-06-12T05:13:20Z,0
6ZfuNTqbHE8,change the thumbnail now marvel..been a while 😂😂🤣🤣,UgypbsNdM9I0L65XKId4AaABAg,2023-06-11T18:40:37Z,2023-06-11T18:40:37Z,1
6ZfuNTqbHE8,😢,Ugzffu2idN4BZEOy-lV4AaABAg,2023-06-11T15:36:28Z,2023-06-11T15:36:28Z,1
6ZfuNTqbHE8,Bhai isme hulk kaha se agya 🙄 movie mai to hulk tha hi nhi hulk Baster soot pehna hota hai bener nai,Ugytu606870O-aNkbk54AaABAg,2023-06-11T10:10:14Z,2023-06-11T10:10:14Z,0
6ZfuNTqbHE8,I miss phase 4,UgxDTNTuywT4DIN1Khx4AaABAg,2023-06-11T08:06:40Z,2023-06-11T08:06:40Z,2
6ZfuNTqbHE8,Chills!!!,UgzRmM_Wz8J_zNYPkcB4AaABAg,2023-06-11T06:23:31Z,2023-06-11T06:23:31Z,2
6ZfuNTqbHE8,I MISS THIS MARVEL,UgwtvxZGTvyTTsRnFjp4AaABAg,2023-06-11T01:14:35Z,2023-06-11T01:14:35Z,6
6ZfuNTqbHE8,The chills. There was no level of hype greater then infinity I’ve seen in my lifetime.,UgyrlqenjyQYY8bC3vh4AaABAg,2023-06-10T23:18:22Z,2023-06-10T23:18:22Z,0
6ZfuNTqbHE8,when marvel did things right...,UgyGAjHqeYSIs8EhMld4AaABAg,2023-06-10T17:21:59Z,2023-06-10T17:21:59Z,1
6ZfuNTqbHE8,Bhai isme hulk dikhaya gaya hai wakanda mai or movie mai dikhaya gaya ki hulk iron man ka suit  mai rahkar lada,Ugwpr_gzTEvMnwAtLnV4AaABAg,2023-06-10T17:16:49Z,2023-06-10T17:16:49Z,0
6ZfuNTqbHE8,Infinity war me Hulk kaha tha bhai 😂😂😂,UgwtgLparRkH2aoWfZV4AaABAg,2023-06-10T16:12:42Z,2023-06-10T16:12:42Z,0
6ZfuNTqbHE8,Saya dr masa depan tahun 2025,Ugyyvwx8tX5S8kUULmt4AaABAg,2023-06-10T13:37:56Z,2023-06-10T13:37:56Z,0
6ZfuNTqbHE8,I feel like the introduction of the multiverse was too early for the franchise,Ugy9WY9uckOE1aTk9Ep4AaABAg,2023-06-10T12:14:47Z,2023-06-10T12:14:47Z,0
6ZfuNTqbHE8,The Hulk Thing us right 😂,UgyiV5sKZAvatDHd0hF4AaABAg,2023-06-10T07:30:48Z,2023-06-10T07:30:48Z,0
6ZfuNTqbHE8,As we know that in trailer the mcu show the hulk in his mode but in infinity war movie they don't show the hulk in his mode they show the robotic hulk 😢 I don't know this is a mistake or nor 😊,UgygnnnSNCFMKKB6rnV4AaABAg,2023-06-10T07:29:06Z,2023-06-10T07:29:06Z,1
6ZfuNTqbHE8,The hype was real and you can still feel it. The best,UgwvHzrohE3U4pCnppN4AaABAg,2023-06-10T06:52:06Z,2023-06-10T06:52:06Z,1
6ZfuNTqbHE8,re relase this movie again. Pleaseeeeeeeee (From India),UgzRolHHDRo8SEW_wWB4AaABAg,2023-06-10T06:47:54Z,2023-06-10T06:47:54Z,0
6ZfuNTqbHE8,"Right, gonna go rewatch",UgzIe43tlPjywLWK5mh4AaABAg,2023-06-10T05:22:08Z,2023-06-10T05:22:08Z,1
6ZfuNTqbHE8,The best trailer crafted in the history of movies,Ugwvjzcdz3sEuLby1Eh4AaABAg,2023-06-10T05:06:19Z,2023-06-10T05:06:19Z,0
6ZfuNTqbHE8,The most viewed trailers of all time,Ugxgof76JUYXc0go5ZR4AaABAg,2023-06-10T05:04:36Z,2023-06-10T05:04:36Z,0
6ZfuNTqbHE8,Rewatching this trailer is a tradition,Ugyx1dGhWVuKif78BLR4AaABAg,2023-06-10T02:31:34Z,2023-06-10T02:31:34Z,0
6ZfuNTqbHE8,How i miss this era,UgzSHvina79olAwnhwt4AaABAg,2023-06-09T17:33:02Z,2023-06-09T17:33:02Z,1
6ZfuNTqbHE8,Kang is a fcking joke,UgwzgRZcqrPRKB-bYW54AaABAg,2023-06-09T14:25:35Z,2023-06-09T14:25:35Z,0
6ZfuNTqbHE8,"thanks marvel, i never get so hyped before",UgzFT3MWs2IsankpqZZ4AaABAg,2023-06-09T14:24:55Z,2023-06-09T14:24:55Z,1
6ZfuNTqbHE8,Fun fact : This year is when Endgame took place,UgykckPGC4D5PO0sIo94AaABAg,2023-06-09T13:31:42Z,2023-06-09T13:31:42Z,0
6ZfuNTqbHE8,Goosebumps trailer,Ugz9tdb55D3IclsbZol4AaABAg,2023-06-09T03:58:34Z,2023-06-09T03:58:34Z,0
6ZfuNTqbHE8,I am back after 5 year❤,UgyvQLdXSVC0jT5v3z54AaABAg,2023-06-09T02:56:35Z,2023-06-09T02:56:35Z,2
6ZfuNTqbHE8,"The trailer was released for as long as The Blip lasted, oh how time flies am I right?",UgztK890kjpo4qKBinV4AaABAg,2023-06-08T20:00:00Z,2023-06-08T20:00:00Z,0
6ZfuNTqbHE8,"Whenever my Grandchildren come to me for a story it will start by the words, "" There was an idea....""",Ugy2uSaHS-n4mIpewQl4AaABAg,2023-06-08T16:34:34Z,2023-06-08T16:34:34Z,0
6ZfuNTqbHE8,Even after 5 years people are watching trailer again and again which shows how good this movie is,UgzgVhYWGThXxg3QQj54AaABAg,2023-06-08T14:49:29Z,2023-06-08T14:49:29Z,0
6ZfuNTqbHE8,Wait they put post snap clip at the beginning🤯,UgwKKLXNhWWEJOQpDp94AaABAg,2023-06-08T11:26:00Z,2023-06-08T11:26:00Z,0
6ZfuNTqbHE8,Are you there....,UgymsenZ5UDX4hTm2x14AaABAg,2023-06-08T09:56:29Z,2023-06-08T09:56:29Z,0
6ZfuNTqbHE8,Everytime I watch this trailer it makes me even more sad to see what the mcu has become.,Ugx0akhTenGAFrvqct94AaABAg,2023-06-07T22:02:16Z,2023-06-07T22:02:16Z,3
6ZfuNTqbHE8,Imagune about time when will the secret war trailer will drop😮❤,Ugxht8xibRiZMiNQveZ4AaABAg,2023-06-07T08:07:23Z,2023-06-07T08:07:23Z,3
6ZfuNTqbHE8,The hype was real❤,UgwS3EJPfZ3lhupw5Rl4AaABAg,2023-06-07T07:31:56Z,2023-06-07T07:31:56Z,4
6ZfuNTqbHE8,"Who is here in 2023?
Still memorising this Cinematic Experience 💥✨",UgwS8Kq4i5hgkgfQI254AaABAg,2023-06-07T03:40:00Z,2023-06-07T03:40:00Z,3
6ZfuNTqbHE8,Endgame got a Shot only because of this Master Piece!!!,Ugw3L075Tn6t2G8gw6t4AaABAg,2023-06-07T02:51:04Z,2023-06-07T02:51:04Z,1
6ZfuNTqbHE8,"Black Panther: Evacuate the city. Engage our defenses.

Emmet Brickowski: AND GET ME SOME GLITTER GLUE!!!",Ugx2ddC08G3O5advnKx4AaABAg,2023-06-07T02:37:46Z,2023-06-07T02:37:46Z,2
6ZfuNTqbHE8,"THIS is what Marvel was. Now its over-saturated with too many misses, and not enough hits.",UgyyAp5JXOUZFS5iWsB4AaABAg,2023-06-07T01:49:23Z,2023-06-07T01:49:23Z,2
6ZfuNTqbHE8,"It was such a masterpiece ..that I'm watching the trailer after 5 years.
Even I get the same hype for this movie better than endgame....Love you Avengers..",UgyEjg8M_mRftWXfdXB4AaABAg,2023-06-07T01:41:00Z,2023-06-07T01:43:25Z,3
6ZfuNTqbHE8,Still best trailer ever,UgwoMh2VINbvT5H8mAN4AaABAg,2023-06-07T01:14:13Z,2023-06-07T01:14:13Z,2
6ZfuNTqbHE8,"Forever, my all time favorite movie trailer. Will forever give me chills. Even the dialogue is like poetry.",UgxeWSbe95Eg-NHS9F94AaABAg,2023-06-06T23:12:45Z,2023-06-06T23:12:45Z,3
6ZfuNTqbHE8,Rip black panther. Wakanda forever!,UgzmE8X8KaFkBzp9yc14AaABAg,2023-06-06T22:03:39Z,2023-06-06T22:03:39Z,2
6ZfuNTqbHE8,I really wish I watched this when it came out,UgyCvYAdL9tBQe2H5o94AaABAg,2023-06-06T19:51:16Z,2023-06-06T19:51:16Z,2
6ZfuNTqbHE8,"What, the Hulk wasn't in Wakanda",Ugwo9fkAmqHEz6tzBsZ4AaABAg,2023-06-06T17:38:01Z,2023-06-06T17:38:01Z,1
6ZfuNTqbHE8,This is where MCU peaked. It will take ten more years to reach anywhere near this level. What an absolutely beautiful time it was!,UgzLCTsgdPoRZJwAkI14AaABAg,2023-06-06T17:34:55Z,2023-06-06T17:34:55Z,2
6ZfuNTqbHE8,This was peak mcu. Everything went downhill after endgame.,UgxLHWt-3wkv88pFs094AaABAg,2023-06-06T09:09:16Z,2023-06-06T09:09:16Z,5
6ZfuNTqbHE8,cant win,UgxCjq7U7xsTxzSZgiF4AaABAg,2023-06-06T04:54:37Z,2023-06-06T04:54:37Z,1
6ZfuNTqbHE8,I am watching the video on mute and I'm already getting goosebumps,Ugy43n2LrU2VVId9jkZ4AaABAg,2023-06-06T03:26:14Z,2023-06-06T03:26:14Z,1
6ZfuNTqbHE8,🥲,Ugx7fSmqqFjUerS5E0Z4AaABAg,2023-06-05T23:22:07Z,2023-06-05T23:22:07Z,2
6ZfuNTqbHE8,Anyone watching 2023 ?,UgxhC6bBR5CSnBhtsQF4AaABAg,2023-06-05T15:02:57Z,2023-06-05T15:02:57Z,5
6ZfuNTqbHE8,After five year still masterpiece👍,UgxHSFV6u1aD0jcA5HV4AaABAg,2023-06-05T02:19:33Z,2023-06-05T02:19:33Z,3
6ZfuNTqbHE8,Its still awesome❤,Ugwh7zFh22rq2On8yzZ4AaABAg,2023-06-05T02:18:54Z,2023-06-05T02:18:54Z,2
6ZfuNTqbHE8,❤❤😢😢,UgxLfZIbhPn6InfRiOh4AaABAg,2023-06-05T02:18:43Z,2023-06-05T02:18:43Z,1
6ZfuNTqbHE8,GREATEST. MOVIE. EVER.,Ugz401_BMbGI_RWKohN4AaABAg,2023-06-04T22:13:45Z,2023-06-04T22:13:45Z,0
6ZfuNTqbHE8,Never get bored from this one!,Ugwe7a6pdRL1LHF9QRN4AaABAg,2023-06-04T21:31:47Z,2023-06-04T21:31:47Z,1
6ZfuNTqbHE8,"Great trailer, but they really got us with that fake Hulk",Ugz_IW3oDPfwKlnvqXl4AaABAg,2023-06-04T20:43:42Z,2023-06-04T20:43:42Z,0
6ZfuNTqbHE8,"One of the things I love about IW is that practically no one was done dirty, and everyone got their chance to shine. That goes for Starlord too because being emotional is perfectly in character for him, and it was HIS almost successful plan that he messed up.",UgxFp275bqwaENcmDk14AaABAg,2023-06-04T16:37:59Z,2023-06-04T16:37:59Z,4
6ZfuNTqbHE8,this and infinity war are so iconic. Nothing has topped them in the whole mcu since,UgyaUfH2AFXKH6tWaDB4AaABAg,2023-06-04T14:55:30Z,2023-06-04T14:55:30Z,0
6ZfuNTqbHE8,I was in middle school when this came out now im getting ready for college holy time flies,Ugzy3iceTjwnCBtOrdd4AaABAg,2023-06-04T13:42:56Z,2023-06-04T13:42:56Z,0
6ZfuNTqbHE8,"Infinity war was the MCU's peak, change my mind.",UgwN3T_VkeNf56PDwhp4AaABAg,2023-06-04T13:36:39Z,2023-06-04T13:36:39Z,0
6ZfuNTqbHE8,You know its a famous cast when tom holland has about 3 seconds in the trailer lol,Ugx99G0zElSavUpzqhd4AaABAg,2023-06-04T12:47:01Z,2023-06-04T12:47:01Z,1
6ZfuNTqbHE8,In this year Avengers win the battle 😭🤍🔥,UgzD0DAmzNRMSxwCk2F4AaABAg,2023-06-04T11:25:43Z,2023-06-04T11:25:43Z,0
6ZfuNTqbHE8,I can't believe it was 5 years ago still feel like yesterday,UgzXWI0Zj5cFHsk9u_p4AaABAg,2023-06-04T09:11:16Z,2023-06-04T09:11:16Z,1
6ZfuNTqbHE8,Crazy how they put hulk in that wakanda scene to not give any spoilers,Ugx7mpDFM8VMxfHU57Z4AaABAg,2023-06-04T03:32:59Z,2023-06-04T03:32:59Z,0
6ZfuNTqbHE8,After 5 years 😅,UgxqeSiQC-AId9OVIzF4AaABAg,2023-06-04T02:56:44Z,2023-06-04T02:56:44Z,3
6ZfuNTqbHE8,How has it been 5 years already????,UgxVlgGZkdh2dwfy4RF4AaABAg,2023-06-04T00:44:41Z,2023-06-04T00:44:41Z,2
6ZfuNTqbHE8,Masterpiece,UgzD3_aZNUer4nZo1xZ4AaABAg,2023-06-03T20:35:22Z,2023-06-03T20:35:22Z,2
6ZfuNTqbHE8,Can't believe it's been five years! Take us back! 🥲,Ugzn_jtT4m3VagmiK814AaABAg,2023-06-03T12:40:50Z,2023-06-03T12:40:50Z,3
6ZfuNTqbHE8,MAN...,Ugw6Mh6Q__t782rXxOt4AaABAg,2023-06-03T11:58:41Z,2023-06-03T11:58:41Z,2
6ZfuNTqbHE8,love u iron man,UgwzFncZF1_elhTJfSd4AaABAg,2023-06-03T07:36:47Z,2023-06-03T07:36:47Z,1
6ZfuNTqbHE8,Favorite movie franchise of all time!!,UgxZqkr-6VZiTp35Qx14AaABAg,2023-06-03T05:54:37Z,2023-06-03T05:54:37Z,1
6ZfuNTqbHE8,"I realized this after watching it years later, but at the end(2:01) they show hulk at the battle of wakanda when in the movie he never came out. Guess they changed that last minute.",UgxYwYcVEH2NPzN4yMB4AaABAg,2023-06-03T02:21:33Z,2023-06-03T02:21:33Z,3
6ZfuNTqbHE8,"This movie is really a once-in-a-lifetime experience, no matter how many years pass this movie will still be talked about for many generations to come.",Ugw59XSOYxie6G_mOB54AaABAg,2023-06-02T23:38:51Z,2023-06-02T23:38:51Z,0
6ZfuNTqbHE8,"Although for almost everyone, Endgame is the best, for me Infinity War is the best because this movie showed us something different from what we were used to, but above all, we saw Cap America with a beard🤭",UgzkBy2Ovay3rULYC5p4AaABAg,2023-06-02T18:00:15Z,2023-06-02T18:00:15Z,1
6ZfuNTqbHE8,Still a masterpiece.,Ugz4if6wotRYNRSLXCV4AaABAg,2023-06-02T17:54:23Z,2023-06-02T17:54:23Z,0
6ZfuNTqbHE8,We grew up after this movie i guess :(,UgyHC8-i3mZJDU7mjsh4AaABAg,2023-06-02T12:34:04Z,2023-06-02T12:34:04Z,2
6ZfuNTqbHE8,Hulk was not in Wakanda fight,UgzBs98iC8mN6P6ii7J4AaABAg,2023-06-02T01:37:13Z,2023-06-02T01:37:13Z,2
6ZfuNTqbHE8,I’m back 5 years after I was blipped out of existence. What did I miss?,UgyY9bOkSBMz-l58ZAB4AaABAg,2023-06-01T23:53:58Z,2023-06-01T23:53:58Z,3
6ZfuNTqbHE8,Avengers vs justice league?,Ugz9EVEErWVk7we1eKJ4AaABAg,2023-06-01T21:20:50Z,2023-06-01T21:20:50Z,0
6ZfuNTqbHE8,DC needs to learn how to put up a trailer.,Ugxlq7Uw3EoeeSrP_u14AaABAg,2023-06-01T18:47:21Z,2023-06-01T18:47:21Z,1
6ZfuNTqbHE8,5 years ago♥️,UgwpD01yybaU0h8LHqx4AaABAg,2023-06-01T15:29:48Z,2023-06-01T15:29:48Z,0
6ZfuNTqbHE8,5 years later and Thanos entry still giving goosebumps,UgzIiPHrWMb-Ph8epfJ4AaABAg,2023-06-01T14:53:08Z,2023-06-01T14:53:08Z,1
6ZfuNTqbHE8,I came to watch the trailer again 5 years after its initial release. Wow.,UgxrlJuTKAs2foyRgKJ4AaABAg,2023-06-01T14:14:34Z,2023-06-01T14:14:34Z,2
6ZfuNTqbHE8,Where was drax?,UgwzMopXzMSzSUWyA6J4AaABAg,2023-06-01T13:08:47Z,2023-06-01T13:08:47Z,0
6ZfuNTqbHE8,LEGEND !,UgyU0UGXLhcL58qpJ5t4AaABAg,2023-06-01T09:27:18Z,2023-06-01T09:27:18Z,0
6ZfuNTqbHE8,The feeling of having to wait until the following summer to get answers was surreal looking back.,Ugza_njndw5VTJAZIC94AaABAg,2023-06-01T05:19:31Z,2023-06-01T05:19:31Z,3
6ZfuNTqbHE8,"Sorry endgame but this was the best movie-going experience I've ever had, hands down",UgyoPA1dB7e6eIbJ0PN4AaABAg,2023-06-01T01:08:38Z,2023-06-01T01:08:38Z,3
6ZfuNTqbHE8,"I was 10 when this film came out, 5 years later, this movie still gives me the chills",UgzrJ80bA8g53R5yA3V4AaABAg,2023-05-31T17:41:06Z,2023-05-31T17:41:06Z,2
6ZfuNTqbHE8,I wish we knew at that point what we were getting and unfortunately what we got afterwards,UgyGbGuLIQYPjSjwZwR4AaABAg,2023-05-31T15:53:55Z,2023-05-31T15:53:55Z,1
6ZfuNTqbHE8,Best trailer of all time....period.,UgwabnLUgPsfIWp01Ux4AaABAg,2023-05-31T14:19:30Z,2023-05-31T14:19:30Z,3
6ZfuNTqbHE8,The biggest scam that Marvel Studio has shown in this trailer was hulks fighting scene at wakanda battle which doesn't happened at all in the movie 😂😂😂,Ugwx60aPeMls44C93ZF4AaABAg,2023-05-31T10:41:42Z,2023-05-31T10:41:42Z,6
6ZfuNTqbHE8,The best trailer I've ever scene,UgxPpzxjiKAwOlV-H9B4AaABAg,2023-05-31T09:31:13Z,2023-05-31T09:31:13Z,0
6ZfuNTqbHE8,"This is the best marvel movie, and probably the best superheroe movie.",Ugwr-SMiZuhO08vZ8aJ4AaABAg,2023-05-31T07:40:22Z,2023-05-31T07:40:22Z,2
6ZfuNTqbHE8,"The hype and anticipation for this movie won’t ever be matched in any form of entertainment. TV show, Video game, movie, etc.",UgyHn0z_-2zUUm0dCZ94AaABAg,2023-05-31T07:03:09Z,2023-05-31T07:03:09Z,0
6ZfuNTqbHE8,"Just rewatched this movie last night, so peak. And this trailer was even better I remember seeing it for the first time. Best movie era ever",UgzhvT09VfIIOxy2QfZ4AaABAg,2023-05-31T05:23:12Z,2023-05-31T05:23:12Z,0
6ZfuNTqbHE8,2023?,UgzPgnBuRPpTPErOd6V4AaABAg,2023-05-31T02:38:49Z,2023-05-31T02:38:49Z,4
6ZfuNTqbHE8,5 years later and i still get chills,UgxyRVxVcqyKCANJOal4AaABAg,2023-05-30T23:46:28Z,2023-05-30T23:46:28Z,29
6ZfuNTqbHE8,This will forever be my favorite marvel movie.,UgxipuX4InlcTvGS7Bx4AaABAg,2023-05-30T22:14:00Z,2023-05-30T22:14:00Z,3
6ZfuNTqbHE8,still waiting for this iconic scene 2:00,UgwQ5nVeX-z8gUIqxMF4AaABAg,2023-05-30T20:45:25Z,2023-05-30T20:45:25Z,4
6ZfuNTqbHE8,THE HYPE FOR THIS FILM WAS SOMETHING ELSE♥️,UgwZzAMDQMa8eCkZ0ml4AaABAg,2023-05-30T16:37:10Z,2023-05-30T16:37:10Z,2
6ZfuNTqbHE8,0:53 me everytime i re-watch this trailer,UgwJEBlPTIxXwTRb9OV4AaABAg,2023-05-30T14:01:02Z,2023-05-30T14:02:41Z,2
6ZfuNTqbHE8,algum Brasileiro revendo isso,UgxEF330uYu9VNgEyLR4AaABAg,2023-05-30T03:19:46Z,2023-05-30T03:19:46Z,1
6ZfuNTqbHE8,It's been 5 years and this and endgame still hits hard. That's legendary.,UgzoIzYdutdFqccZL8N4AaABAg,2023-05-30T02:20:49Z,2023-05-30T02:20:49Z,10
