Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,label,confidence
zAPifwlWBP0,UgzQ05LccfNbwbZGz8R4AaABAg,2023-06-26T23:48:09Z,2023-06-26T23:48:09Z,1,لااطيق الانتضار 👏😍,NON_HATE,0.9306492209434509
zAPifwlWBP0,UgyNft91M2nPk0KtWcp4AaABAg,2023-06-26T17:55:46Z,2023-06-26T17:55:46Z,0,"I hope they show Penguin in his younger years, before the events of The Batman took place.",NON_HATE,0.9655807018280029
zAPifwlWBP0,UgxHDK4l36CwxzbJiPJ4AaABAg,2023-06-26T06:01:20Z,2023-06-26T06:01:20Z,0,Looks amazing.,NON_HATE,0.9763861298561096
zAPifwlWBP0,UgyE5ck7zcJpCrxUeWd4AaABAg,2023-06-24T05:05:01Z,2023-06-24T05:05:01Z,0,"To many movies about comic books villains and hero’s focus on the the superheroes and the super villains, but here’s a show that finally shows the criminals of Gotham! I hope they bring in more of the mafia families and Roman Sionis into the series!",HATE,0.6504732370376587
zAPifwlWBP0,UgwEVrC1_eWBErIb45V4AaABAg,2023-06-23T15:32:43Z,2023-06-23T15:32:43Z,0,Bro this was insane. Can't wait for the full trailer,NON_HATE,0.9679610729217529
zAPifwlWBP0,UgwR1lLLy5__s9L6eS94AaABAg,2023-06-23T01:47:19Z,2023-06-23T01:47:19Z,1,انة تحفة فنية خالدة 👌👏,NON_HATE,0.9461933970451355
zAPifwlWBP0,UgzuohJltIba1gk0zhR4AaABAg,2023-06-23T01:46:54Z,2023-06-23T01:46:54Z,1,لااطيق الانتضار,NON_HATE,0.9490086436271667
zAPifwlWBP0,Ugzvc_Ce_xCYpgZ0chN4AaABAg,2023-06-22T13:04:18Z,2023-06-22T13:04:18Z,0,"danny devito got taller, I see",NON_HATE,0.9749176502227783
zAPifwlWBP0,Ugyoww3UIM7jUUQUaPB4AaABAg,2023-06-21T15:50:28Z,2023-06-21T15:50:28Z,0,"Yeah, Michael Kelly is coming for you.",NON_HATE,0.9697232842445374
zAPifwlWBP0,Ugz5YKdJknXafD3n7P54AaABAg,2023-06-21T11:33:47Z,2023-06-21T11:33:47Z,0,Am so going to love this.,NON_HATE,0.977495014667511
zAPifwlWBP0,UgwmNnV7_4SS_P_drr94AaABAg,2023-06-20T08:09:47Z,2023-06-20T08:09:47Z,0,Lets freaking go! Giving me serious Soprano's / Godfather vibes (if it was set in Gotham)! What a treat for us Batman fans!,NON_HATE,0.9563559293746948
zAPifwlWBP0,UgwXQggujWS7fESwLDR4AaABAg,2023-06-17T00:28:56Z,2023-06-17T00:28:56Z,0,It sucks this got scrapped because of the writers strike,NON_HATE,0.9499146342277527
zAPifwlWBP0,Ugxd4IRqNC1OEpPAL8R4AaABAg,2023-06-16T12:08:57Z,2023-06-16T12:08:57Z,0,"If WB keeps this type of class in every DC movie, I'm damn sure... the day is not far when everyone will praise DC.",NON_HATE,0.960979163646698
zAPifwlWBP0,Ugz07xI_sxbmrWCs0Ep4AaABAg,2023-06-16T00:01:48Z,2023-06-16T00:01:48Z,0,IVE WANTES THIS EVER SINCE I FINISHED WATCHING GOTHAM,NON_HATE,0.8290505409240723
zAPifwlWBP0,Ugz2FJZxwDzjl854HVJ4AaABAg,2023-06-13T04:19:02Z,2023-06-13T04:19:29Z,1,0:47 to 0:49,NON_HATE,0.9759558439254761
zAPifwlWBP0,UgxCcS4v6g1p4zvxctJ4AaABAg,2023-06-13T04:18:45Z,2023-06-13T04:18:45Z,1,I wonder if Catwoman return to The Penguin series,NON_HATE,0.9689351916313171
zAPifwlWBP0,UgyBwR0uWhKpQ4JP8WV4AaABAg,2023-06-13T04:18:14Z,2023-06-13T04:18:14Z,1,Living well is the best revenge,NON_HATE,0.969036877155304
zAPifwlWBP0,UgwpsBfuy3Ok6Q3B3ap4AaABAg,2023-06-13T04:08:58Z,2023-06-13T04:08:58Z,1,0:45 Sounds like another Penguin from Gotham who was Robin Lord Taylor,NON_HATE,0.9441823363304138
zAPifwlWBP0,Ugwg-EaBWweo-Pw44nd4AaABAg,2023-06-13T04:08:29Z,2023-06-13T04:08:29Z,1,"0:32 Woah, Oui, HEY Hey hey",NON_HATE,0.9576787352561951
zAPifwlWBP0,Ugy3HGt3TzQWsSAwSod4AaABAg,2023-06-11T01:00:31Z,2023-06-11T01:00:31Z,0,I’m hoping they’ll put Maronis character into this as like penguins main antagonist or something like that,NON_HATE,0.9572820663452148
zAPifwlWBP0,Ugw2QmiURopO25g6Oix4AaABAg,2023-06-10T02:25:52Z,2023-06-10T02:25:52Z,0,at :35 seconds you can see the cameras and the boom and lights.,NON_HATE,0.9757512807846069
zAPifwlWBP0,UgyoaeMIg9lMpqlL76N4AaABAg,2023-06-06T20:11:19Z,2023-06-06T20:11:19Z,0,"Can't wait for this one!
I loved him in the Batman",NON_HATE,0.9456810355186462
zAPifwlWBP0,UgwrJ66JUC2MTnYcu-p4AaABAg,2023-06-06T09:11:14Z,2023-06-06T09:14:17Z,0,"Colin Farrell as penguin gives me James Gandolfini as Tony Soprano vibes, just way more sadistic and villain-like",NON_HATE,0.9488770961761475
zAPifwlWBP0,UgwuNhe96IfOSXpKwr54AaABAg,2023-06-05T18:23:46Z,2023-06-05T18:23:46Z,0,Not my Penguin.,NON_HATE,0.9763394594192505
zAPifwlWBP0,Ugy5mUYhpMOVUNT9L_Z4AaABAg,2023-06-05T14:44:55Z,2023-06-05T14:44:55Z,0,I gotta say this looks really good but I really wish we were getting a penguin movie instead of a series.,NON_HATE,0.9734001755714417
zAPifwlWBP0,Ugw4uP5e7bc3gv3g0NN4AaABAg,2023-06-03T01:47:58Z,2023-06-03T01:47:58Z,1,"It looks really good, but why not get a perfectly talented actor, there are tons and tons, who looks more like this instead of making Colin Farrell sit 8 hours in makeup every fricken day of shooting? That’s bats.",NON_HATE,0.9704986810684204
zAPifwlWBP0,UgwL0MrKGVIU-KXUQL14AaABAg,2023-06-02T13:33:49Z,2023-06-02T13:33:49Z,0,I cannot wait,NON_HATE,0.9758539199829102
zAPifwlWBP0,UgxEFioYZJuJT4kQH3Z4AaABAg,2023-06-02T01:35:38Z,2023-06-02T01:35:38Z,0,Wasn’t the penguine british?,NON_HATE,0.9646345973014832
zAPifwlWBP0,UgyhqKbhAGhZtyhsK6F4AaABAg,2023-06-01T03:40:55Z,2023-06-01T03:40:55Z,1,Bro is literally tony soprano,NON_HATE,0.9620670676231384
zAPifwlWBP0,UgyJkgcPTh2obMNpyTp4AaABAg,2023-05-30T11:11:33Z,2023-05-30T11:11:33Z,1,I can't wait !,NON_HATE,0.9773154258728027
zAPifwlWBP0,UgwARP0L3AeALs2GFIF4AaABAg,2023-05-29T23:30:07Z,2023-05-29T23:30:07Z,3,جميل جداً ورائع 👏👏,NON_HATE,0.9496891498565674
zAPifwlWBP0,UgwH3tuvIdrMK_qxZPR4AaABAg,2023-05-27T15:39:58Z,2023-05-27T15:39:58Z,1,"Oooooh, I'm looking forward!! 😁 It looks great. I hope it's well received! 🙏🏼",NON_HATE,0.9567674398422241
zAPifwlWBP0,UgxKnxrnexmK5JTT7sN4AaABAg,2023-05-27T09:50:32Z,2023-05-27T09:50:32Z,1,"Hope to see Penguin/ Oswald Cobblepot to contend against Edguardo Flamingo, King Snake, Blockbuster or Mortimer Kadaver as competition.",NON_HATE,0.948862612247467
zAPifwlWBP0,UgyqJj6jwrtgWeR6Y_x4AaABAg,2023-05-27T02:23:44Z,2023-05-27T02:23:44Z,0,Can't wait to see him and Selena Kyle together again! _Scented? Or Unscented?_,NON_HATE,0.9063956141471863
zAPifwlWBP0,Ugz5h_GOTZDoYNjELDR4AaABAg,2023-05-24T11:35:51Z,2023-05-24T11:35:51Z,3,Had to come back and watch this trailer again… this looks too awesome 🔥🔥,NON_HATE,0.9570132493972778
zAPifwlWBP0,UgxMMqW-rnDV4IfSkch4AaABAg,2023-05-24T03:11:58Z,2023-05-24T03:11:58Z,3,"""ALL HAIL THE KING""",NON_HATE,0.9602734446525574
zAPifwlWBP0,UgwAAbE7a8nb3ytvS294AaABAg,2023-05-23T22:34:47Z,2023-05-23T22:34:47Z,3,One of the best parts of an already excellent movie. EAGERLY anticipating.,NON_HATE,0.9763389825820923
zAPifwlWBP0,Ugx1NijtT3b6qEsa4JJ4AaABAg,2023-05-23T01:08:26Z,2023-05-23T01:08:26Z,0,I’ve cancelled HBO because of its new owners II hate them I hope the rest of the 🇺🇸 does as well they produce 🗑️ that West Borro Baptist and Duck DiNasty consume and no one in domestic entertainment should be writing in music or Hollywood for those A$$h0Les belief system! #Flashpoint,HATE,0.7748250961303711
zAPifwlWBP0,UgzCvVWn-a0wnCI-UBh4AaABAg,2023-05-22T18:55:11Z,2023-05-22T18:55:11Z,2,"This is what the tv show ""Gotham"" should have been.",NON_HATE,0.9723477363586426
zAPifwlWBP0,Ugw4RVaMLktnJiPhYWp4AaABAg,2023-05-22T16:12:14Z,2023-05-22T16:12:14Z,0,No need for it,NON_HATE,0.973411500453949
zAPifwlWBP0,Ugy8Fm1GgjaLlf2fA-Z4AaABAg,2023-05-21T23:45:56Z,2023-05-21T23:45:56Z,0,I cant wait to watch this.,NON_HATE,0.9763601422309875
zAPifwlWBP0,Ugz2wfrQPtMi1EWwg-l4AaABAg,2023-05-20T16:03:55Z,2023-05-20T16:03:55Z,0,i just hope they add the same filter/lighting and film grain as the movie 🤞🏼,NON_HATE,0.9054473042488098
zAPifwlWBP0,Ugwi1cR0VNObEd4OS9F4AaABAg,2023-05-20T15:30:02Z,2023-05-20T15:30:02Z,0,Release the second Seaonn of fired on Mars 😊,NON_HATE,0.9683435559272766
zAPifwlWBP0,UgzcBwz5-v39NfEEFZx4AaABAg,2023-05-20T15:15:22Z,2023-05-20T15:15:22Z,3,Would be funny if Danny Devito made a cameo on this.,NON_HATE,0.9746320247650146
zAPifwlWBP0,UgwN4s81CvSt2zJLxF94AaABAg,2023-05-18T01:07:47Z,2023-05-18T01:07:47Z,0,I’d actually like this universe to be grounded just like the Nolan trilogy bc in the new DCU we’re guaranteed to have fantastical villains,NON_HATE,0.9633200168609619
zAPifwlWBP0,UgxwkeIMHPBz4lqVutF4AaABAg,2023-05-18T00:19:49Z,2023-05-18T00:19:49Z,0,"Oswald Cobblepot:
The Creature, The Greed, The Godfather, The Freak, and....
The Penguin",NON_HATE,0.9264883399009705
zAPifwlWBP0,Ugx-g7sKV0Y88UCiHiF4AaABAg,2023-05-17T02:07:00Z,2023-05-17T02:07:00Z,2,If he doesn't win an award for this I'm contacting my lawyer,NON_HATE,0.9620916843414307
zAPifwlWBP0,UgzoDgV4__epPVbArGZ4AaABAg,2023-05-17T01:38:02Z,2023-05-17T01:38:02Z,1,Music?,NON_HATE,0.9781938791275024
zAPifwlWBP0,UgwZEX3cYPxNHQypYnN4AaABAg,2023-05-14T00:10:58Z,2023-05-14T00:10:58Z,1,رائع جدأ 👏😍,NON_HATE,0.9474619030952454
zAPifwlWBP0,UgzXsyVE1sEyvd-TlNF4AaABAg,2023-05-12T23:51:29Z,2023-05-12T23:51:29Z,0,Nerd boner is legit about this,NON_HATE,0.9712265729904175
zAPifwlWBP0,UgxPElbGTu-zy71jkcl4AaABAg,2023-05-12T20:06:45Z,2023-05-12T20:06:45Z,1,I have watched this trailer for a millionth time so I cannot wait for this movie.. its gonna be epic 💯,NON_HATE,0.8870478272438049
zAPifwlWBP0,UgytuVuhVI_Zuo9EBM54AaABAg,2023-05-12T16:25:31Z,2023-05-12T16:25:31Z,0,Logo has a bird beak in it.,NON_HATE,0.9771872162818909
zAPifwlWBP0,UgzHOjh9EcB7X6QErIV4AaABAg,2023-05-09T16:17:55Z,2023-05-09T16:17:55Z,0,The new king Penegato.🧛🏻‍♂️,NON_HATE,0.9758567214012146
zAPifwlWBP0,UgzRgoknilLzuNFyAiF4AaABAg,2023-05-06T03:04:57Z,2023-05-06T03:04:57Z,3,Not gonna lie it would be dope if this show introduced Roman Sionis. He definitely would be a perfect fit for this show also,NON_HATE,0.9656010270118713
zAPifwlWBP0,UgxvBMj7pRlKqvVnVv14AaABAg,2023-05-05T19:44:37Z,2023-05-05T19:44:37Z,0,"He looks like the goodfather, and a love that.",NON_HATE,0.9753863215446472
zAPifwlWBP0,UgxYvXKmN4NtzspVqTB4AaABAg,2023-05-05T01:06:18Z,2023-05-05T01:06:18Z,1,𝑰’𝒎 𝒏𝒐𝒕 𝒈𝒐𝒊𝒏𝒈 𝒕𝒐 𝒍𝒊𝒆 𝑰 𝒉𝒂𝒅 𝒍𝒐𝒘 𝒆𝒙𝒑𝒆𝒄𝒕𝒂𝒕𝒊𝒐𝒏𝒔 𝒘𝒉𝒆𝒏 𝒕𝒉𝒊𝒔 𝒘𝒂𝒔 𝒂𝒏𝒏𝒐𝒖𝒏𝒄𝒆𝒅 𝒃𝒆𝒄𝒂𝒖𝒔𝒆 𝑰 𝒅𝒊𝒅𝒏’𝒕 𝒌𝒏𝒐𝒘 𝒉𝒐𝒘 𝒕𝒉𝒆𝒚 𝒘𝒐𝒖𝒍𝒅 𝒆𝒙𝒆𝒄𝒖𝒕𝒆 𝒔𝒖𝒄𝒉 𝒂 𝒔𝒉𝒐𝒘 𝒃𝒖𝒕 𝒕𝒉𝒊𝒔 𝒃𝒍𝒆𝒘 𝒎𝒚 𝒎𝒊𝒏𝒅 𝒘𝒊𝒕𝒉 𝒉𝒐𝒘 𝒈𝒓𝒊𝒕𝒕𝒚 𝒂𝒏𝒅 𝒈𝒐𝒐𝒅 𝒕𝒉𝒊𝒔 𝒍𝒐𝒐𝒌𝒔,NON_HATE,0.7757099270820618
zAPifwlWBP0,UgwqjLOl3WQ8im37s_h4AaABAg,2023-05-04T17:29:09Z,2023-05-04T17:29:09Z,0,Did he say kingping 🎉🎉,NON_HATE,0.9671515226364136
zAPifwlWBP0,UgwaF97Rk8DSvCiOW2l4AaABAg,2023-05-03T22:00:22Z,2023-05-03T22:00:22Z,1,So much better than that travesty that was Gotham.,NON_HATE,0.8836742043495178
zAPifwlWBP0,UgxTPNady-6UK0xPFmt4AaABAg,2023-05-03T02:49:29Z,2023-05-03T02:49:29Z,0,Might be a reach but is the negative space of the G supposed to look like a penguin? Its kind of reminding me of the silhouette of those little penguin bombs from the Lego batman games way back.,NON_HATE,0.8774502873420715
zAPifwlWBP0,UgwbtZr5R5b4oXFszT54AaABAg,2023-05-02T21:46:01Z,2023-05-02T21:46:01Z,1,Colin? Is that you!!! What a 💥,NON_HATE,0.7862215638160706
zAPifwlWBP0,UgwdkowjaJgq7RbkWS94AaABAg,2023-05-02T18:26:47Z,2023-05-02T18:26:47Z,1,"WHOA WHOA WHOA!! HOW COME I DIDN'T KNOW ABOUT THIS!? *gets hyped* 
This looks awesome!",NON_HATE,0.912124752998352
zAPifwlWBP0,UgzS9WO2VihneNv6ITF4AaABAg,2023-05-02T17:00:13Z,2023-05-02T17:00:13Z,1,To see a No Man's Land story in live action? Impossible!,NON_HATE,0.9675577878952026
zAPifwlWBP0,UgwitrC0TSRAoBha5e94AaABAg,2023-05-02T16:53:22Z,2023-05-02T16:53:22Z,0,Will Batman appear on this show?,NON_HATE,0.9772101044654846
zAPifwlWBP0,UgzXMn4JlKD8zve6_114AaABAg,2023-05-02T14:48:31Z,2023-05-02T14:48:31Z,1,رائع جدأ ♥️😍,NON_HATE,0.9474619030952454
zAPifwlWBP0,UgxeWYWjBfiy5aTbIqN4AaABAg,2023-05-02T12:12:39Z,2023-05-02T12:12:39Z,1,"We have The Sopranos at home

The Sopranos at home:",NON_HATE,0.963663637638092
zAPifwlWBP0,Ugx8WWQRWkeaEdo0jD14AaABAg,2023-05-02T03:15:31Z,2023-05-02T03:15:31Z,1,"I am heavily invested in ""the batman cinematic universe"". its a breath of fresh air when all you get nowadayas is just mcu and dceu bullcrap",NON_HATE,0.9476544857025146
