Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,label,confidence
JfVOs4VSpmA,Ugxwc9gfLrhF-Nc0lWJ4AaABAg,2023-06-26T17:20:33Z,2023-06-26T17:20:33Z,0,Once in lifetime experience to watch this movie in theatre's that I missed I'm never gonna forgive myself for that.,NON_HATE,0.9748594164848328
JfVOs4VSpmA,UgyeOkO17dCAXEgQqo54AaABAg,2023-06-25T18:07:31Z,2023-06-25T18:07:31Z,0,"Overrated movie in my opinion, This movie isn’t going to age very well.",NON_HATE,0.9745758175849915
JfVOs4VSpmA,UgwhpQgCgg46z1IaCbB4AaABAg,2023-06-25T13:03:58Z,2023-06-25T13:03:58Z,0,这是电影非常有意义的价值，人生有些无法重来,NON_HATE,0.9431043863296509
JfVOs4VSpmA,UgxuU2vxbeoBdp0NZed4AaABAg,2023-06-24T17:59:57Z,2023-06-24T17:59:57Z,1,Un año de la película que nos dio más manija que nunca,NON_HATE,0.9356036186218262
JfVOs4VSpmA,UgwlWEi8lhHpwVZjm2l4AaABAg,2023-06-23T15:23:49Z,2023-06-23T15:23:49Z,2,"Wait did guys not notice something, in the scene where Tom/Peter charges at electro, lizard, and sandman, electro and sandman seem to not go after Pete but at something or someone else, 2 other people that are helping Tom/Peter fight them, Tobey and Andrew.",NON_HATE,0.8844550848007202
JfVOs4VSpmA,Ugz1SVEzHudbfs4qWhZ4AaABAg,2023-06-23T01:18:54Z,2023-06-23T01:18:54Z,0,Canon event,NON_HATE,0.9733546376228333
JfVOs4VSpmA,Ugzm0eL0dzcHWDdz_SZ4AaABAg,2023-06-22T07:54:49Z,2023-06-22T07:54:49Z,0,I’m still hype when I see the trailer😂,NON_HATE,0.9258893132209778
JfVOs4VSpmA,UgwMDdlnPvDGJ_OH1yN4AaABAg,2023-06-21T07:48:22Z,2023-06-21T07:49:34Z,2,"I still shed tears of emotion, watching this trailer",NON_HATE,0.9692622423171997
JfVOs4VSpmA,UgzUigytqJ_dVkP3mRh4AaABAg,2023-06-21T02:09:27Z,2023-06-21T02:35:25Z,1,"Spider-Boy...ir Spider-Teen is more apopro. And how could they have a middle-aged vllian fighting a teen, tryna kill him?",HATE,0.7832813262939453
JfVOs4VSpmA,UgwkXKjImml-fhp06OF4AaABAg,2023-06-20T04:04:55Z,2023-06-20T04:04:55Z,0,"When this trailer first dropped, I remember how hyped everyone got when the ""Hello Peter"" happened, the theater i was in went nuts",NON_HATE,0.9245901703834534
JfVOs4VSpmA,UgzqdUCtkwGSz1iq8y94AaABAg,2023-06-19T18:55:22Z,2023-06-19T18:55:22Z,0,"Don't, it's a canon event",NON_HATE,0.9726062417030334
JfVOs4VSpmA,UgxHr2HlD5wXN0cQ89J4AaABAg,2023-06-19T11:38:20Z,2023-06-19T11:38:20Z,0,"come to think of it , mcu peter tried to interfere with a canonical event first before miles",NON_HATE,0.9731831550598145
JfVOs4VSpmA,UgzFWpZo5Vhko3k9lZJ4AaABAg,2023-06-19T01:16:24Z,2023-06-19T01:16:24Z,2,June 2023. I got Nostalgia dude,NON_HATE,0.9731466770172119
JfVOs4VSpmA,UgyGuiM34CejUS3qdTJ4AaABAg,2023-06-17T16:19:48Z,2023-06-17T16:20:16Z,1,They insult Spider man too much by making three different person,NON_HATE,0.8579508066177368
JfVOs4VSpmA,UgyGgAy8wo5Au-IytkR4AaABAg,2023-06-16T18:50:42Z,2023-06-16T18:50:42Z,1,"The movie was the best, ngl. Thank god a Spider-Man 4 is coming.",NON_HATE,0.9697262048721313
JfVOs4VSpmA,UgzFq2SzRY7PakrfomZ4AaABAg,2023-06-16T15:57:48Z,2023-06-16T15:57:48Z,0,You are great Sony Pictures Entertainment,NON_HATE,0.946590781211853
JfVOs4VSpmA,Ugy5ChN8uAe4VkpwxIt4AaABAg,2023-06-15T22:15:32Z,2023-06-15T22:15:32Z,1,"i re watched today and Strange said ""scooby doo this shit"" it felt so weird i had to check it, i knew he said crap somewhere.",NON_HATE,0.9454988837242126
JfVOs4VSpmA,Ugw6CkEjXAMJAUKPMhp4AaABAg,2023-06-14T22:33:06Z,2023-06-14T22:33:14Z,1,Idc what anyone ever says this movie was the biggest event in spiderman history,NON_HATE,0.957632839679718
JfVOs4VSpmA,UgwVyZG10eVSM3TYSmN4AaABAg,2023-06-14T20:28:44Z,2023-06-14T20:28:44Z,5,In my opinion a better movie than across the spiderverse,NON_HATE,0.9689313173294067
JfVOs4VSpmA,UgzXwdRXxBAenNVFHr54AaABAg,2023-06-14T18:57:52Z,2023-06-14T18:57:52Z,4,I wish I could go back and relive the hype for this movie😢😢,NON_HATE,0.9022982120513916
JfVOs4VSpmA,Ugz5aSmHs1EbMsWk6Xd4AaABAg,2023-06-14T16:32:11Z,2023-06-14T16:32:11Z,2,Can’t believe it’s almost 2 years ago just felt like yesterday I remember getting hyped for this movie,NON_HATE,0.9638922810554504
JfVOs4VSpmA,UgzF8uD0O193RKNzUPN4AaABAg,2023-06-13T18:55:30Z,2023-06-13T18:55:30Z,1,Best spider man tom holland,NON_HATE,0.9664214849472046
JfVOs4VSpmA,UgzhE3Ug44eEekkp0i14AaABAg,2023-06-12T07:49:25Z,2023-06-12T07:49:25Z,3,I will never forget how hyped I was after seeing this trailer. I even get chills thinking about it now 🥹,NON_HATE,0.8903126120567322
JfVOs4VSpmA,UgzeieY6c2LkVMYW-Xx4AaABAg,2023-06-11T23:56:46Z,2023-06-11T23:56:46Z,3,That was his canon event!,NON_HATE,0.976707398891449
JfVOs4VSpmA,UgxOhDCNZH2EIpQdQDx4AaABAg,2023-06-11T06:25:17Z,2023-06-11T06:25:27Z,1,This movie. Amazing. An experience. Just… just utterly 🥲 EVERYTHING,NON_HATE,0.9566355347633362
JfVOs4VSpmA,Ugw2ewMrUDE0EhmXj_p4AaABAg,2023-06-10T16:05:38Z,2023-06-10T16:05:38Z,0,Would love to see Tom and elisabeth s characters together,NON_HATE,0.9673680067062378
JfVOs4VSpmA,UgxLPicI0oIfoVR-QVR4AaABAg,2023-06-10T11:14:05Z,2023-06-10T11:14:05Z,3,This is the most Legendary movie,NON_HATE,0.9692061543464661
JfVOs4VSpmA,Ugxol50Xs4wp7Exse6x4AaABAg,2023-06-10T09:18:15Z,2023-06-10T09:18:32Z,0,I’m just wondering why a trex roar from Jurassic park is the sound of a car being smashed at 0:47,NON_HATE,0.969458818435669
JfVOs4VSpmA,UgxjoxDGeZkyKoE6OlV4AaABAg,2023-06-10T00:35:55Z,2023-06-10T00:35:55Z,1,"Future generations will never understand the hype we build up waiting for this movie to be released 😭😭,this is by far the greatest movie marvel made",NON_HATE,0.9474948644638062
JfVOs4VSpmA,Ugzg0gIU7N8ce_FaeZF4AaABAg,2023-06-10T00:34:25Z,2023-06-10T00:34:25Z,1,"I Cried watching this trailer on the ""16th November 2021""..😭😭And the day the movie dropped!!. I Cried about5 times in the cinema , Tears of joy🥰",NON_HATE,0.9342755675315857
JfVOs4VSpmA,Ugz9IF1_QmikzC1M2uR4AaABAg,2023-06-09T01:18:36Z,2023-06-09T01:18:36Z,1,I wish I could watch this movie for the first time in theaters again,NON_HATE,0.9739789366722107
JfVOs4VSpmA,Ugw6AfAotLXS2zuA02x4AaABAg,2023-06-08T16:48:37Z,2023-06-08T16:48:37Z,3,This movie was so hype!!! Everyone hoped for Tobey and Andrew and watching this in the movie theater was so much fun!,NON_HATE,0.9583430886268616
JfVOs4VSpmA,UgyZAQCHugo3i-gukfR4AaABAg,2023-06-08T16:48:27Z,2023-06-08T16:48:27Z,0,This movie was so hype!!! Everyone hoped for Tobey and Andrew and watching this in the movie theater was so much fun!,NON_HATE,0.9583430886268616
JfVOs4VSpmA,Ugzng6GHsu0V9yo8FRd4AaABAg,2023-06-08T11:10:05Z,2023-06-08T11:10:05Z,0,I think I was more pumped up for this movie then I was 4 endgame or Infinity War,NON_HATE,0.9615885615348816
JfVOs4VSpmA,UgwMpvWuzYdsQ_Puoep4AaABAg,2023-06-06T18:59:11Z,2023-06-06T18:59:11Z,0,1 year but why this part is not on netflix?,NON_HATE,0.976371169090271
