Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,label,confidence
Nt9L1jCKGnE,UgwQ58B99teCMSfkowx4AaABAg,2023-06-24T21:44:19Z,2023-06-24T21:44:19Z,0,A sequel from homecoming,NON_HATE,0.9718853831291199
Nt9L1jCKGnE,UgyYiOUTj-Y2dXi8jeZ4AaABAg,2023-06-10T10:05:54Z,2023-06-10T10:05:54Z,0,Tom Holland 's birthday is over so I am wishing him happy birthday 🎉🎉🎉🎉❤rise up marvel,NON_HATE,0.9613080620765686
Nt9L1jCKGnE,UgwKluY13xMEWx6yP7x4AaABAg,2023-06-09T09:47:23Z,2023-06-09T09:47:23Z,1,The song literally made me hear the lyrics,NON_HATE,0.9688428044319153
Nt9L1jCKGnE,UgwBrjeKLpPyipPImjZ4AaABAg,2023-06-04T19:13:47Z,2023-06-04T19:13:47Z,1,0:28  why did they delete this scene,NON_HATE,0.9672529697418213
Nt9L1jCKGnE,UgxYWH2KIFehUma2JKV4AaABAg,2023-05-28T08:59:10Z,2023-05-28T08:59:10Z,0,Honestly I don't know why Sony sold marvel 2 a sexist and racist company called disney,NON_HATE,0.9377506375312805
Nt9L1jCKGnE,UgyUZlx91NdZkw3v-kh4AaABAg,2023-05-27T16:06:50Z,2023-05-27T16:06:50Z,3,"It's easy to forget just how many people were fooled by this trailer, leading them to believe that Mysterio was a good guy and that the Multiverse (at least this version) was real. Basically, it's Mysterio tricking ACTUAL REAL PEOPLE, how cool is that?",NON_HATE,0.9447511434555054
Nt9L1jCKGnE,UgyE1Oid_n3r1YWokIN4AaABAg,2023-05-25T19:04:56Z,2023-05-25T19:05:27Z,0,2:31 2:46,NON_HATE,0.9763270616531372
Nt9L1jCKGnE,UgzIuQJGY64BAfTZ0VN4AaABAg,2023-05-25T14:09:25Z,2023-05-25T14:09:25Z,1,"multiverse first mention and look now, we are living in amazing multiverse era",NON_HATE,0.972684383392334
Nt9L1jCKGnE,UgzObcmVWsbeL6NUdRp4AaABAg,2023-05-24T20:31:08Z,2023-05-24T20:31:08Z,1,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,NON_HATE,0.9780728220939636
Nt9L1jCKGnE,Ugwqc0ypiO6GNZdu8H94AaABAg,2023-05-10T18:45:28Z,2023-05-10T18:53:28Z,1,"If Sony Pictures wanted to avoid major spoilers, for those who have never watched Avengers Endgame yet, then why wanting to released Spider-Man Far From Home 3 months after Endgame was released? they should've at least released Spider-Man Far From Home to make sure around Halloween or Christmas. 👌🏻",NON_HATE,0.8686948418617249
Nt9L1jCKGnE,UgwQKeUuTlFAawdxQdh4AaABAg,2023-05-08T07:17:21Z,2023-05-08T07:17:21Z,6,"Man, this film is so overhated for no reason. 😢",NON_HATE,0.9558619260787964
Nt9L1jCKGnE,UgzlxxSh8kC86XDqGnl4AaABAg,2023-04-30T01:28:10Z,2023-04-30T01:28:10Z,3,"I actually liked this film, wasnt as bad as people make it out to be",NON_HATE,0.9537939429283142
Nt9L1jCKGnE,UgyEL3nJB1224-Vn_ZR4AaABAg,2023-04-18T08:12:01Z,2023-04-18T08:12:01Z,1,1:04 ☠️,NON_HATE,0.9737391471862793
Nt9L1jCKGnE,Ugx6kbes2lLu-VTimMR4AaABAg,2023-04-17T16:57:25Z,2023-04-17T16:57:25Z,0,It's time 2 step up 7.2.19 in 3D IMAX & dolby cinema,NON_HATE,0.9690395593643188
Nt9L1jCKGnE,UgzXGOfSdML20of6q2N4AaABAg,2023-04-15T07:27:44Z,2023-04-15T07:27:44Z,2,YESSSSSS!!!!!!!!!!!!!!! I LOVE THIS MOVIE SOOOOOO MUCH!!!!!!!!!!!!! Tom Holland is so Good as Spider-Man!!!,NON_HATE,0.5263642072677612
Nt9L1jCKGnE,Ugy2OUjmFma0Z0QfOQx4AaABAg,2023-04-11T19:52:51Z,2023-04-11T19:52:51Z,0,❤,NON_HATE,0.9780728220939636
Nt9L1jCKGnE,Ugxkww1Cs_ClIEvmSUN4AaABAg,2023-04-10T08:33:40Z,2023-04-10T08:33:40Z,2,THIS FILM IS NOT YET RATED,NON_HATE,0.8528615236282349
Nt9L1jCKGnE,Ugxc3KrvT3gR6GUBfaB4AaABAg,2023-04-08T04:17:27Z,2023-04-08T04:17:27Z,1,"This Is such a Awesome Movie, It is such a fun Summer Movie!!!",NON_HATE,0.7003988027572632
Nt9L1jCKGnE,Ugyvb4OD5y5w8dzg7_x4AaABAg,2023-04-04T12:01:49Z,2023-05-20T05:32:30Z,0,Come a long way from him spoiling the movie to warning us about spoilers,NON_HATE,0.9680835008621216
Nt9L1jCKGnE,Ugx5Pk7GNj5bcjxq6qx4AaABAg,2023-04-04T00:47:33Z,2023-04-04T00:47:33Z,1,"Spoiler Alert...



Glad the trailer didn't reveal that Mysterio was the real villain, I knew Mysterio is evil in the comics, but I thought maybe in this movie he was going to be another hero.",NON_HATE,0.9539148807525635
Nt9L1jCKGnE,UgwAyCglEknKhP0r3lF4AaABAg,2023-04-01T09:03:59Z,2023-04-01T09:03:59Z,0,Spider man far from home sequel to Spider man homecoming 2017 and Avengers Endgame 2019,NON_HATE,0.9625988602638245
Nt9L1jCKGnE,UgyCR5Ew6gSgohPcXjF4AaABAg,2023-03-30T19:33:57Z,2023-03-30T19:33:57Z,1,Please mention tom holland spiderman movies one by one,NON_HATE,0.9677984714508057
Nt9L1jCKGnE,UgzGz_2BaJ2Q0XSQ7ax4AaABAg,2023-03-28T09:37:35Z,2023-03-28T09:37:35Z,1,"Please bring Mads Mikkelsten & Dormmamu BACK!! 

In Doctor Strange 3",NON_HATE,0.8309872150421143
Nt9L1jCKGnE,UgxLvUCz2H8Itct_YU14AaABAg,2023-03-20T23:48:42Z,2023-03-20T23:48:42Z,0,QQWWERWERASEDSSDDFDFFGGSDDFFGSDDFSSDRSSEDQWWEERRSDDFFFSDDFFQWWERWWSDDFAWERRSWEERWEERWEDSSDFWWDDWEEESDFTDFFTTSDRGTDFFWEDFSDDDDFFSDFGGDDFFDDFFGGDFFGGHDDFFGGGQWEFGHJKDFGTYERRRTYERRTEERRTTTRRTTTQQWERWEEFHQWERG,NON_HATE,0.9780728220939636
Nt9L1jCKGnE,UgzdinnPwvWclDXEgIh4AaABAg,2023-03-20T23:46:40Z,2023-03-20T23:46:40Z,0,QQERTSDFSWERQWEEWWERRTSERTTWERWWERWEERWERTTWRRTTERRTWWERTWRRTYERTTRERTERWWERRTERTTERTTWRRTTEERTWRRRSERRWWERTERTTERTWWERTWWDRTTEERTWERRTWEERTTEERRTTYERTTYEERTTWERQWERWEERRTRWEERRRRWEERRRTDDRRAWWERRWEEERTTWFQWWERTYUEERTYERTYY WWEWERTWDRFGEDFFDFSSDAWQWWERDRTYDFGGGSERTYWERTTDFSWERRWERTYEERRTGD,NON_HATE,0.9724235534667969
Nt9L1jCKGnE,Ugzew9leNrOh5jny5sB4AaABAg,2023-03-18T07:33:20Z,2023-03-18T07:33:20Z,1,I love Tom hollan❤d,NON_HATE,0.9608407020568848
Nt9L1jCKGnE,UgxYa3FkqpQo-W_xxet4AaABAg,2023-03-11T09:47:00Z,2023-03-11T09:47:00Z,1,Let's go Spidey!!,NON_HATE,0.9530043005943298
Nt9L1jCKGnE,UgxqyECgfmqwaJbKSx14AaABAg,2023-03-07T16:56:15Z,2023-03-07T16:56:15Z,0,He has seen it but they too,NON_HATE,0.9721922874450684
Nt9L1jCKGnE,UgwnQzF5XczCas3k9w94AaABAg,2023-03-06T22:53:49Z,2023-03-06T22:53:49Z,0,SDFGGHJJWERTYHJJJKKLDRTHHJJJ WEERTWERRTYUWEERRYWRRTYWERRTYYSERRTTWEEWWERTYYQEERTYUIEERGUIWEERRYUWEERTYWERRRTYUIIERTTUWEERTYYUWEERRTWEERRTTTYYUEERTYYYUIWEETTHYUSDFFGGHWDRFGTYYWEERTTYWWERTTYWERRT SDDFHYDFFGGYUIFGGHJDGGUDFGGHHDFGHWWERRTTWERRTYHJDR5YYUIFYYUUITYYUUK,NON_HATE,0.9474619030952454
Nt9L1jCKGnE,UgwshOXN8IgmlblZE5p4AaABAg,2023-03-06T21:10:50Z,2023-03-06T21:10:50Z,0,.,NON_HATE,0.9787155389785767
Nt9L1jCKGnE,Ugzid2MQ2Oewjdr1NOp4AaABAg,2023-03-02T18:18:57Z,2023-03-02T18:18:57Z,0,"0:39
😎🤣😲😱",NON_HATE,0.9732344150543213
Nt9L1jCKGnE,UgxLh25AWLOws_LrWTF4AaABAg,2023-03-02T11:46:24Z,2023-03-02T11:46:24Z,0,There are two Spiderman actually,NON_HATE,0.9747451543807983
Nt9L1jCKGnE,UgwDqH3uJxHc_8TKHAN4AaABAg,2023-02-28T15:15:30Z,2023-02-28T15:15:30Z,0,Where can i watch the tull movie😢 anyone help me,NON_HATE,0.9741241931915283
Nt9L1jCKGnE,Ugxa54Z_w8r0CIgSQMd4AaABAg,2023-02-28T04:57:24Z,2023-02-28T04:57:24Z,0,;k;o,NON_HATE,0.9770659804344177
Nt9L1jCKGnE,UgypW5VbmrfwuojYD2F4AaABAg,2023-02-18T12:05:32Z,2023-02-18T12:05:32Z,2,This movie is well delivered.,NON_HATE,0.9773575663566589
Nt9L1jCKGnE,UgyBPV53l8S7PtEv39V4AaABAg,2023-02-14T20:07:48Z,2023-02-14T20:07:48Z,0,2:30 that transition to title card was amazing,NON_HATE,0.9735852479934692
Nt9L1jCKGnE,UgyjGqEfJ1CFvy9sKiN4AaABAg,2023-02-11T22:27:07Z,2023-02-11T22:27:07Z,0,I'm sorry..  What a lame film. 😒,NON_HATE,0.9370583295822144
Nt9L1jCKGnE,Ugz18dbGWrYHzeq702d4AaABAg,2023-01-29T04:27:49Z,2023-01-29T04:27:49Z,1,Spiderman far from home 2019,NON_HATE,0.9736836552619934
Nt9L1jCKGnE,UgwTISRIoEvbmn2knTV4AaABAg,2023-01-23T21:18:06Z,2023-01-23T21:18:06Z,0,Remember they played this before endgame in some theaters?,NON_HATE,0.9677373766899109
Nt9L1jCKGnE,Ugwu-Fx6jcvSvBO9DLh4AaABAg,2023-01-20T19:18:53Z,2023-01-20T19:18:53Z,1,"Cool. Tom Holland is the best Spiderman, in my opinion 🤘🙌🙌",NON_HATE,0.9462571144104004
Nt9L1jCKGnE,Ugx7q3oSEv3VmGeGD2d4AaABAg,2023-01-16T21:59:48Z,2023-01-16T21:59:48Z,0,Hey,NON_HATE,0.9780728220939636
Nt9L1jCKGnE,UgzwizzsBMmZly1vExJ4AaABAg,2023-01-15T07:47:19Z,2023-01-15T07:47:19Z,0,It’s Tom holland🤩,NON_HATE,0.956739068031311
Nt9L1jCKGnE,UgwmN7TwH0HdLxBZ2rl4AaABAg,2023-01-09T21:44:54Z,2023-01-09T21:44:54Z,1,2-Jul,NON_HATE,0.9758527874946594
Nt9L1jCKGnE,UgyXXIvgUoWMwCpEX1J4AaABAg,2023-01-03T13:35:15Z,2023-01-03T13:35:15Z,0,"The old spider man movies are much better, these days they always choose an actor too young for the role which makes it super cringe",NON_HATE,0.9334977865219116
Nt9L1jCKGnE,Ugz-ekMYZCSRAqDfIGR4AaABAg,2022-12-30T06:07:14Z,2022-12-30T06:07:14Z,1,What is the best way to go with my job,NON_HATE,0.9689865708351135
Nt9L1jCKGnE,UgyDJCM19HFVyNGx8ed4AaABAg,2022-12-27T22:58:39Z,2022-12-27T22:58:39Z,1,I never got the irony of Tom giving us a warning but now it’s the most funny thing in the trailer,NON_HATE,0.9589805006980896
Nt9L1jCKGnE,Ugy4INh43Se6TiCEoW54AaABAg,2022-12-27T17:39:00Z,2022-12-27T17:39:00Z,2,This classic Spider-Man BGM never gets old,NON_HATE,0.9699022769927979
Nt9L1jCKGnE,Ugw9nCa9QX98X3eVNlp4AaABAg,2022-12-18T20:36:18Z,2022-12-18T20:36:18Z,1,ah yes the meme,NON_HATE,0.9745562672615051
Nt9L1jCKGnE,UgyoT_YEXesRC2xP-Td4AaABAg,2022-12-11T18:00:54Z,2022-12-11T18:00:54Z,3,God Loves You All❤❤❤✝️,NON_HATE,0.903600811958313
Nt9L1jCKGnE,UgyUVz5uCjQHJoWDyCV4AaABAg,2022-12-03T21:23:22Z,2022-12-03T21:25:37Z,1,Spider-Man: Webber's helpful mentor (Marvel fan movie trailer) 1,NON_HATE,0.9718049764633179
Nt9L1jCKGnE,Ugx34kDTnZ4wvl5zpBZ4AaABAg,2022-11-30T01:39:28Z,2022-11-30T01:39:46Z,2,1:16,NON_HATE,0.9769385457038879
Nt9L1jCKGnE,UgyFrVi4wEyS0fJYEWd4AaABAg,2022-10-25T11:58:00Z,2022-10-25T11:58:00Z,0,peter parkar,NON_HATE,0.9736185669898987
Nt9L1jCKGnE,UgzYFlwV1-2Ukr015ad4AaABAg,2022-10-17T15:38:24Z,2022-10-17T15:38:24Z,1,Best movie ever,NON_HATE,0.9724559187889099
Nt9L1jCKGnE,Ugz40Is3eYkojRUirKJ4AaABAg,2022-10-15T10:20:25Z,2022-10-15T10:20:25Z,0,1:46 best scene by Nick furry😂😂,NON_HATE,0.9671888947486877
Nt9L1jCKGnE,UgwdAI-quSIEnn02Pbh4AaABAg,2022-10-07T19:24:16Z,2022-10-07T19:24:16Z,1,"Next movies:
Spider-Man Home Alone
Spider-Man Homeward Bound
Spider-Man Daylight Come And He Wanna Go Home",NON_HATE,0.916255533695221
Nt9L1jCKGnE,UgxW-5jPO2HGmYiYGBZ4AaABAg,2022-10-06T01:44:38Z,2022-10-06T01:44:38Z,1,2:47,NON_HATE,0.9764690399169922
Nt9L1jCKGnE,UgzfhrZsBfxWL4PgKEx4AaABAg,2022-09-30T16:31:56Z,2022-09-30T16:31:56Z,2,Infinity saga brings back so many memories,NON_HATE,0.9719218611717224
Nt9L1jCKGnE,UgwxA-V7zD5xfoeHifB4AaABAg,2022-09-23T07:32:48Z,2022-09-23T07:32:48Z,1,"This is the bloody stupidest movie ever made. Naturally, the Americans make a movie that destroys Venice...and the script is rubbish. Of course, the boys made men by the women...his chubby friend falling in love on the flight from the US to Venice. Just rubbish. Now good old JG was interesting he should have been the hero and forget all the other crap. I am ashamed I even watched 10 min. of it. Never a thumbs up!",NON_HATE,0.9040674567222595
