Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,label,confidence
8YjFbMbfXaQ,UgwKy01fiXNfUhp5OIt4AaABAg,2023-06-26T16:30:57Z,2023-06-26T16:30:57Z,0,🎉❤,NON_HATE,0.9780728220939636
8YjFbMbfXaQ,UgzO3kMSKHNv-514OL94AaABAg,2023-06-18T02:55:24Z,2023-06-18T02:55:24Z,1,"Really wanted to watch this movie, but I cannot stand Awkwafina. Comedy Central ran her Nora promo so much that I grew tired of her voice. Seriously, I cringe when I hear her voice, and now I can’t stand even looking at her.",NON_HATE,0.8593324422836304
8YjFbMbfXaQ,UgyNsLVtFU1BVYiJ49p4AaABAg,2023-06-15T08:54:40Z,2023-06-15T08:54:40Z,0,Worst movie ever,NON_HATE,0.9724559187889099
8YjFbMbfXaQ,UgzYItluQGfe4uD4nVl4AaABAg,2023-06-13T01:21:43Z,2023-06-13T01:21:43Z,0,"What a bunch of garbage. This was a horrible movie. Done with MCU, rather watch DC garbage now.",NON_HATE,0.9016849994659424
8YjFbMbfXaQ,Ugxj0eVPuLk4XSTWvXp4AaABAg,2023-06-10T00:43:44Z,2023-06-10T00:43:44Z,0,can't wait how he was in avengers 5 + 6,NON_HATE,0.9754208922386169
8YjFbMbfXaQ,Ugzyi9GRD7a421L2qFR4AaABAg,2023-06-08T23:51:17Z,2023-06-08T23:51:17Z,0,Good,NON_HATE,0.9780728220939636
8YjFbMbfXaQ,UgzqPZwzc8jVwgUcAXR4AaABAg,2023-06-08T14:38:05Z,2023-06-08T14:38:05Z,0,"I came to see the trailer because of jennie kim , there is rumors that she will cast as luna snow in the second season , and knowing that the actors and actresses of thus season followed her on ig , and what the insiders been saying, and that Jennie Said in 'the idol' interview that 'thus is just the beginning ' of her career as an actress , i hope things goes right i want to see her so bad in this !",NON_HATE,0.9512679576873779
8YjFbMbfXaQ,UgzqwvMdAJsTgSkKVPt4AaABAg,2023-06-08T14:16:25Z,2023-06-08T14:16:25Z,0,My l9cal store has had the same  SHANG CHI figures on the shelf for 2 YEARS 🤣🤣🤣 i asked a guy that wofks their and he said they are the original shipment but they just get moved around every few months but never sell 🤣,NON_HATE,0.9223894476890564
8YjFbMbfXaQ,UgxgFDnBUKtkv-Pggh54AaABAg,2023-06-03T21:25:03Z,2023-06-03T21:25:03Z,0,Soooo good - I need sequels!❤👍🏾🔥,NON_HATE,0.9648115634918213
8YjFbMbfXaQ,UgxDamrE-qP4176xGSd4AaABAg,2023-05-31T09:20:55Z,2023-05-31T09:20:55Z,0,Superhero from China...than even God cannot save our countries.😅,HATE,0.6764262318611145
8YjFbMbfXaQ,UgyveENdM9bpo8zK9GV4AaABAg,2023-05-29T01:24:30Z,2023-05-29T01:24:30Z,1,I thought this movie was awesome! I loved how much action and love were in this movie and the dragons were impressive.,NON_HATE,0.9733500480651855
8YjFbMbfXaQ,UgzIJlQ9fTVUyqEXKER4AaABAg,2023-05-26T20:25:02Z,2023-05-26T20:28:30Z,0,"When they played it for 3 hours on TV I went to Home Depot and ignored it. But watching it again, this time a redacted 2 hours, it seems as though the 2 hour version cut all that boring talking where everyone tells their boring story. The 2 hour version is succinct and a good movie. Some of the scenes are amazingly creative. Some of the fight scenes are beautiful dances. Love the humour, Morris and friend, and Aquafina. Of course Michelle Yeoh. Oh, I spoke too soon. The whole life story is coming up again. We get it, 10 rings, power, evil dad drunk on power, selfish love turned to hate. We get it.",NON_HATE,0.9693217277526855
8YjFbMbfXaQ,Ugz3F4xd5KzCwUXBar94AaABAg,2023-05-26T01:25:35Z,2023-05-26T01:25:35Z,0,🗡️ ⚔️ 🗡️ ⚔️ 🗡️,NON_HATE,0.8714578747749329
8YjFbMbfXaQ,UgyZMDmMJoVuxzLVwfJ4AaABAg,2023-05-24T00:44:38Z,2023-05-24T00:44:38Z,0,Favorit😉,NON_HATE,0.9780728220939636
8YjFbMbfXaQ,UgwaLEdzuDnIJh7R5494AaABAg,2023-05-22T20:27:28Z,2023-05-22T20:27:28Z,0,Movie was really bad! Why is everyone praising it? 😩,NON_HATE,0.9580936431884766
8YjFbMbfXaQ,UgwC8ZSgsmWZsICQ6HV4AaABAg,2023-05-17T08:10:18Z,2023-05-17T08:10:18Z,2,"I am really to late to watch this film but, this is more better than other magical animated films",NON_HATE,0.969772219657898
8YjFbMbfXaQ,UgyQh0cMwnHCyJ06B554AaABAg,2023-05-13T00:37:35Z,2023-05-13T00:37:35Z,2,Love this movie and the MCU,NON_HATE,0.9692723155021667
8YjFbMbfXaQ,UgwJo4pYgFvDjRS_-5Z4AaABAg,2023-05-11T17:10:17Z,2023-05-11T17:10:17Z,8,"I didn't expect this movie at all, BUT when I watched it I had to go back to watch it three more times because it was so much fun. Each character's acting was so good.",NON_HATE,0.9705440402030945
