Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,label,confidence
HSzx-zryEgM,Ugw9a_nAwSwHl1zoJd54AaABAg,2023-06-01T03:06:07Z,2023-06-01T03:06:07Z,0,Mierda de capítulos,NON_HATE,0.9722180962562561
HSzx-zryEgM,Ugxc6wCHRqPPxYXjlKx4AaABAg,2023-05-20T22:19:03Z,2023-05-20T22:19:03Z,0,The best MCU character 🔥,NON_HATE,0.9534997940063477
HSzx-zryEgM,UgyE6KMUcRir6QpyZKN4AaABAg,2023-05-18T01:19:41Z,2023-05-18T01:19:41Z,0,watching this movie on acid is something wlse,NON_HATE,0.9715133905410767
HSzx-zryEgM,UgxvXsgCMKsRhv1vFGd4AaABAg,2023-04-29T12:20:25Z,2023-04-29T12:20:25Z,3,Doctor Strange plays the piano??!,NON_HATE,0.9756591320037842
HSzx-zryEgM,UgzOn3B2BYhQfZPtfXJ4AaABAg,2023-04-26T16:31:24Z,2023-04-26T16:31:24Z,1,"Master of mystic arts 
Sorcerer Supreme Dr. Strange 🐱",NON_HATE,0.9285775423049927
HSzx-zryEgM,Ugz-Gj4b2gItI0IGCTN4AaABAg,2023-04-20T09:31:33Z,2023-04-20T09:31:33Z,1,Come back,NON_HATE,0.9753502607345581
HSzx-zryEgM,UgzFt3sD4dT9JySNgNJ4AaABAg,2023-04-16T08:49:32Z,2023-04-16T08:49:32Z,2,"Thank you, marvel to shoot this great movie in our country Nepal.❤❤❤🙏",NON_HATE,0.9398751854896545
HSzx-zryEgM,UgyWTdVi46CPsnx9TQJ4AaABAg,2023-04-05T05:43:06Z,2023-04-05T05:43:06Z,6,Back when Marvel was actually good. I miss this era of the MCU,NON_HATE,0.9646140336990356
HSzx-zryEgM,UgxfWe9i-f2EVF1Htmx4AaABAg,2023-03-21T12:42:11Z,2023-03-21T12:42:11Z,0,I love this movie so much ❤,NON_HATE,0.968049168586731
HSzx-zryEgM,UgzUT3_1GxGv7CJnUih4AaABAg,2023-03-12T07:10:42Z,2023-03-12T07:10:42Z,2,cities in ohio be like : 1:38,NON_HATE,0.9690444469451904
HSzx-zryEgM,Ugxl524Ih9kOisdkl-V4AaABAg,2023-03-11T13:51:08Z,2023-03-11T13:51:08Z,0,1:44 crash building,NON_HATE,0.9749680161476135
HSzx-zryEgM,Ugw5MJZQiCAcm5WixEh4AaABAg,2023-03-05T21:30:13Z,2023-03-05T21:30:13Z,0,2021 doctors strange telah master,NON_HATE,0.9728531241416931
HSzx-zryEgM,UgxYGkWLrKNTVSedNNZ4AaABAg,2023-02-27T17:48:31Z,2023-02-27T17:48:31Z,4,"""I have spent so many years, peering through time, looking for you."" awesome dialog, gives me goosebumps for some reason.",NON_HATE,0.9739020466804504
HSzx-zryEgM,UgwKQBwVqt53iMW8OvV4AaABAg,2023-02-24T01:29:35Z,2023-02-24T01:29:35Z,0,I just hope the former director that directing this film came back for the sequel and also the same vfx team. The whole movie experince for me was exquisite and rewatcheable everytime,NON_HATE,0.9716401100158691
HSzx-zryEgM,UgzgpDT3Lq9URW7J-x94AaABAg,2023-02-15T18:13:40Z,2023-02-15T18:13:40Z,0,Hes the best actor for this role,NON_HATE,0.9691519141197205
