Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,label,confidence
DiTECkLZ8HM,UgwNhVSR-GoOJnjJHU14AaABAg,2023-06-27T08:29:20Z,2023-06-27T08:29:32Z,1,"One of the greatest movies of all time
Best live action Spider Man in my opinion",NON_HATE,0.9633100628852844
DiTECkLZ8HM,UgzqTbMsrC_WMASXonZ4AaABAg,2023-06-15T10:02:35Z,2023-06-15T10:02:35Z,0,อยากกลับบ้าน,NON_HATE,0.9780728220939636
DiTECkLZ8HM,Ugwc_2FqLeyacDPiaT94AaABAg,2023-06-05T20:32:51Z,2023-06-05T20:32:51Z,0,อยากกลับบ้าน,NON_HATE,0.9780728220939636
DiTECkLZ8HM,Ugz5IYJjNaTiwu1PzDx4AaABAg,2023-06-05T20:11:22Z,2023-06-05T20:11:22Z,0,อยากกลับบ้าน,NON_HATE,0.9780728220939636
DiTECkLZ8HM,UgzixU7DIcwOxJvGMfZ4AaABAg,2023-06-05T19:14:57Z,2023-06-05T19:14:57Z,0,อยากกลับบ้าน,NON_HATE,0.9780728220939636
DiTECkLZ8HM,Ugz5px6aOfsNK0IB4y94AaABAg,2023-04-30T01:33:09Z,2023-04-30T01:33:09Z,0,"This was a good start to the triology of tom, a good movie overall and rewatchable",NON_HATE,0.96794193983078
DiTECkLZ8HM,UgzclYfx-t_rheK76N94AaABAg,2023-01-25T14:48:19Z,2023-01-25T14:48:19Z,0,they reused a shot from Civil War at 0:11 and made colors warmer to fit the sequence. No one's gonna see this cus this trailer is from 5 years ago,NON_HATE,0.9678733944892883
DiTECkLZ8HM,UgxfTUhSyVWF3Ttlk_R4AaABAg,2023-01-12T11:25:12Z,2023-01-12T11:25:12Z,0,❤,NON_HATE,0.9780728220939636
DiTECkLZ8HM,UgwRMY9EivXI-5D2lD14AaABAg,2022-12-23T21:39:12Z,2022-12-23T21:39:12Z,0,1:49,NON_HATE,0.9768973588943481
DiTECkLZ8HM,Ugy-R9F-tvvC6uzPZ6B4AaABAg,2022-08-06T19:52:14Z,2022-08-06T19:52:14Z,1,POV: Your in 2022 looking at all the old comments from 2017 and it was a good year,NON_HATE,0.9706549644470215
DiTECkLZ8HM,Ugx7WiPu7cXQ1omCbyJ4AaABAg,2022-06-13T21:53:11Z,2022-06-13T21:53:11Z,4,Can’t believe its been 5 years the nostalgia when this trailer came out :(,NON_HATE,0.9666754007339478
DiTECkLZ8HM,UgxtV-VMf5w-TjI2Cx14AaABAg,2022-05-20T00:08:05Z,2022-05-20T00:08:05Z,1,Jesus saves✝️❤️,NON_HATE,0.9724235534667969
DiTECkLZ8HM,UgwjMRPKQLsrIXFbuz14AaABAg,2022-04-15T18:13:25Z,2022-04-15T18:13:25Z,2,Spider-Man came back home. Back to MARVEL!,NON_HATE,0.9621801376342773
DiTECkLZ8HM,Ugw-7sQZE3XPrBCe3554AaABAg,2022-02-23T05:11:05Z,2022-02-23T05:11:05Z,0,Shocker's Gauntlet Should Have Concussive Blasts Output To It,NON_HATE,0.9238861203193665
DiTECkLZ8HM,UgySwH4CkZQWDx1W1Tp4AaABAg,2022-01-09T08:41:53Z,2022-01-09T08:41:53Z,3,"Spoilers watched NWH I'm so greatful for Tom Holland, Tobey Maguire, Andrew Garfield. Got to see my Spidey bros together. Excited for the next trilogy. ❤💙🕶🕸",NON_HATE,0.9587776064872742
DiTECkLZ8HM,UgwHA1e2pFuvP-PXvxl4AaABAg,2022-01-07T19:16:56Z,2022-01-07T19:16:56Z,0,Wooooo,NON_HATE,0.9780728220939636
DiTECkLZ8HM,Ugy-7_KLpQugnsg-Lp14AaABAg,2022-01-06T22:30:49Z,2022-01-06T22:30:49Z,0,He was liar Peter Parker he is not 15 he is 14 and he is not 30,NON_HATE,0.9686285257339478
DiTECkLZ8HM,UgwhoOURY5JezGUCLNR4AaABAg,2021-12-31T00:07:32Z,2021-12-31T00:07:32Z,1,"Fairly sure this isn’t a trailer, it’s just a plot summary in video form",NON_HATE,0.9651355743408203
DiTECkLZ8HM,UgxsaJ5imbdUAiLmish4AaABAg,2021-12-28T03:50:32Z,2021-12-28T03:56:49Z,1,"Rip Chadwick Boseman from Disney plus!! Original , new marvel studios movie of the black panther 1 and avengers endgame.",NON_HATE,0.968929648399353
