Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,label,confidence
ue80QwXMRHg,Ugx7yFhZijwYLBupE9p4AaABAg,2023-06-24T06:21:05Z,2023-06-24T06:21:05Z,0,This movie ruined Thor's character,NON_HATE,0.9348698854446411
ue80QwXMRHg,Ugy9NJPgfuHZL6HWHJJ4AaABAg,2023-06-23T21:10:10Z,2023-06-23T21:10:10Z,0,iwanmanjah like look Thor movie iwan manjah fans Marvel iwan manjah from Malaysia,NON_HATE,0.8463324904441833
ue80QwXMRHg,Ugy6Op9wAtygkORSwqR4AaABAg,2023-06-16T18:33:36Z,2023-06-16T18:33:36Z,0,"This is probably the best trailer ever. The movie is great too, though.",NON_HATE,0.9759057760238647
ue80QwXMRHg,Ugy1JA6taYJ5qwPVVwl4AaABAg,2023-06-07T20:41:33Z,2023-06-07T20:41:33Z,2,It’s been 5 years and the lighting scene always gives me goosebumps.,NON_HATE,0.9764401316642761
ue80QwXMRHg,UgyN9OMUbjkoLzAqYAx4AaABAg,2023-06-07T06:51:29Z,2023-06-07T06:51:29Z,5,I can't believe Ragnarok and Love and thunder are directed by same director 😂😂😂😂,NON_HATE,0.9655738472938538
ue80QwXMRHg,Ugxf3jbMU24LhnlJG9J4AaABAg,2023-06-05T12:12:06Z,2023-06-05T12:12:06Z,0,Those times 🥳🥳we have something to show our childrens😂,NON_HATE,0.928179919719696
ue80QwXMRHg,UgxlfZGVq_q8NdBNWUB4AaABAg,2023-06-04T01:28:01Z,2023-06-04T01:28:01Z,1,all i can think about is hotline miami,NON_HATE,0.9576858878135681
ue80QwXMRHg,Ugzuc9C7Sy-w54q6xV14AaABAg,2023-06-03T22:53:15Z,2023-06-03T22:53:15Z,1,great trailer,NON_HATE,0.972145676612854
ue80QwXMRHg,UgxDQ0c6QojBHvFE1lN4AaABAg,2023-05-31T17:06:37Z,2023-05-31T17:06:37Z,2,Anyone know that song from hotline miami 2?,NON_HATE,0.9745740294456482
ue80QwXMRHg,UgzGmsw49uBUaxMqxpl4AaABAg,2023-05-23T15:27:20Z,2023-05-23T15:27:20Z,2,Aw I miss this. The best thor movie,NON_HATE,0.9641743302345276
ue80QwXMRHg,UgzBKNY9YbK2L3dCovZ4AaABAg,2023-05-23T13:11:16Z,2023-05-23T13:11:16Z,0,wow,NON_HATE,0.9734238982200623
ue80QwXMRHg,UgzdMyPDDb5AWwmTUBV4AaABAg,2023-05-22T18:02:42Z,2023-05-22T18:02:42Z,1,R.I.P. Volstagg,NON_HATE,0.9603701829910278
ue80QwXMRHg,UgyK7baOYGOuq15Wyep4AaABAg,2023-05-11T20:21:33Z,2023-05-11T20:21:33Z,7,"what the actual f*** they used IN THE FACE OF EVIL from Hotline Miami 2 and I notice this now, 5 years later",NON_HATE,0.9608368277549744
