Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,label,confidence
_Z3QKkl1WyM,UgxRu5-kVYEpP-rt9kp4AaABAg,2023-06-26T00:24:13Z,2023-06-26T00:24:13Z,1,This movie was very well done. I loved it.,NON_HATE,0.9769561886787415
_Z3QKkl1WyM,Ugzmvq-Fpw8MyVf61-t4AaABAg,2023-06-21T11:30:12Z,2023-06-21T11:30:12Z,1,1:17 my favorite part,NON_HATE,0.9734309315681458
_Z3QKkl1WyM,Ugxjwwmip7qDEPAObjR4AaABAg,2023-06-20T15:27:41Z,2023-06-20T15:27:41Z,0,Will the future men  know how magnificent this trailer was ??????????,NON_HATE,0.9730438590049744
_Z3QKkl1WyM,UgwUpW2LVcjP0V4vTrN4AaABAg,2023-06-19T17:46:21Z,2023-06-19T17:46:21Z,1,One of the best trailers I’ve ever seen!!!! 🔥🔥🔥,NON_HATE,0.9495952725410461
_Z3QKkl1WyM,UgzCs_1UYaNctSSXVrt4AaABAg,2023-06-19T13:47:05Z,2023-06-19T13:47:05Z,0,WAKANDA FOREVER AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,NON_HATE,0.9474619030952454
_Z3QKkl1WyM,UgyaFcsgjiVHP4ECWx14AaABAg,2023-06-18T04:25:14Z,2023-06-18T04:25:14Z,0,It’s almost a year,NON_HATE,0.9760284423828125
_Z3QKkl1WyM,UgwPJQJNGdgPhMZUhzh4AaABAg,2023-06-17T08:41:56Z,2023-06-17T08:41:56Z,0,"Still am super happy Sampa The Greats song was used for this movie trailer... p
# Zambiakuchalo",NON_HATE,0.9269745349884033
_Z3QKkl1WyM,UgwS9ijiOp3hj2knH9N4AaABAg,2023-06-16T10:05:00Z,2023-06-16T10:05:00Z,0,He's also dead. Bugs Bunny too.,NON_HATE,0.975816547870636
_Z3QKkl1WyM,Ugw94FC2VNdHSoadGfx4AaABAg,2023-06-16T10:04:48Z,2023-06-16T10:04:48Z,0,RIP Bugs Bunny too.,NON_HATE,0.976570725440979
_Z3QKkl1WyM,UgwDGVgRsRUGGBwEwKt4AaABAg,2023-06-16T10:04:05Z,2023-06-16T10:04:05Z,0,Now Black Panther is ruined.,NON_HATE,0.9615474343299866
_Z3QKkl1WyM,UgwnE16V5qwsgn1pKR94AaABAg,2023-06-16T10:03:55Z,2023-06-16T10:03:55Z,0,This is real disappointing.,NON_HATE,0.9773975014686584
_Z3QKkl1WyM,UgzCqtirWIUUNcI9Pd14AaABAg,2023-06-16T10:03:45Z,2023-06-16T10:03:45Z,0,This really ruined Black Panther.,NON_HATE,0.9136542677879333
_Z3QKkl1WyM,UgyQ5CfK67gmYz-P9E54AaABAg,2023-06-16T10:03:23Z,2023-06-16T10:03:23Z,0,RIP Chadwick Boseman as T'Challa/Black Panther.,NON_HATE,0.899554967880249
_Z3QKkl1WyM,UgwH3jzyQR4PrQsid7F4AaABAg,2023-06-16T09:54:30Z,2023-06-16T09:54:30Z,0,"WAKANDA FOREVAH, WAKANDA FOREVAAAAAAH. WE WAH AFRIKA KINGA",NON_HATE,0.8937236070632935
_Z3QKkl1WyM,UgwkxL642-WvAL7ckgx4AaABAg,2023-06-14T07:30:10Z,2023-06-14T07:30:10Z,0,"May the traps they set, let them fall into it themselves",HATE,0.6870030164718628
_Z3QKkl1WyM,UgzStdbUAKHOM8FCMQp4AaABAg,2023-06-13T16:20:38Z,2023-06-13T16:20:38Z,5,"When i saw this film in theaters i just about teared up. The silence at the beginning of the intro broke my heart, and shuri on the beach at the end stole it for me. Loooooved this movie and by far the best movie of phase 4.",NON_HATE,0.9721999764442444
_Z3QKkl1WyM,Ugw1ILyP_Tk-cWhtXhB4AaABAg,2023-06-12T01:32:14Z,2023-06-12T01:32:14Z,0,This movie is easily in my top 3 marvel movies. Period.,NON_HATE,0.9749574661254883
_Z3QKkl1WyM,UgwOAlWKFjZA0IuKigl4AaABAg,2023-06-11T05:58:13Z,2023-06-11T05:58:13Z,1,i'm a 10-year-old girl and i love this movie,NON_HATE,0.9694218635559082
_Z3QKkl1WyM,Ugyzxfd8pGbkas6AcsZ4AaABAg,2023-06-10T19:51:47Z,2023-06-10T19:51:47Z,0,Nice,NON_HATE,0.9780728220939636
_Z3QKkl1WyM,UgxIeVFJ6ztUn-m13pt4AaABAg,2023-06-10T15:13:58Z,2023-06-10T15:14:45Z,1,The fact that we will forever have this  always warms my heart❤️🔥🇿🇲,NON_HATE,0.9425789713859558
_Z3QKkl1WyM,Ugw59WR_-aI-c-BVlXJ4AaABAg,2023-06-10T14:29:06Z,2023-06-10T14:29:06Z,1,This movie could have been good if they strip out all the marvel schlock.,NON_HATE,0.9384541511535645
_Z3QKkl1WyM,Ugy6lhrh87R1rfe6EvZ4AaABAg,2023-06-10T00:12:16Z,2023-06-10T00:12:16Z,2,Valentina hoshiko's number 1 best movie,NON_HATE,0.9638090133666992
_Z3QKkl1WyM,Ugw6Wef37hVpJ7joxgN4AaABAg,2023-06-08T23:14:33Z,2023-06-08T23:14:33Z,0,So they're trying to make a Mexican  cultural God/Hero a bad guy? Guess this is not for me...,NON_HATE,0.6823744773864746
